area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,nucleus_id,nucleus_class,root,sample,well,site,timecode,selected_rank
81.0,31.31370849898476,10.401221564649532,10.01132969489945,-46.95024687119085,642.7296171394564,88.20762957460495,29.299215675069103,28.200928718026617,1.038068168883187,1.0389450634063848,0.9532930834975125,0.9529411764705882,469.5308641975309,1357.1604938271605,21,17,GFP,KH2506,GFP,F6,1,01d00h00m,1
110.0,38.384776310850235,13.630434875820217,10.35905826179342,-31.456700847802782,872.8426899424717,108.12613045309925,38.395591199493566,29.180445807868786,0.9381764367959061,1.3157986499692143,0.753847292820576,0.9322033898305084,418.1818181818182,1014.290909090909,10,7,GFP,KH2506,GFP,F6,1,01d00h00m,2
115.0,40.04163056034262,15.307832410381682,9.624532609652755,-22.504150965667762,912.5173576671294,112.79332552209188,43.1206546771315,27.111359463810576,0.9013307663519802,1.5905013813376205,0.624856887364572,0.9426229508196722,726.8695652173913,737.008695652174,100,87,GFP,KH2506,GFP,F6,1,01d00h00m,3
75.0,29.556349186104043,10.388280163720802,9.186758085904613,43.41239113112648,595.1200158698671,83.2573216509973,29.262761024565638,25.878191791280596,1.0788710755509408,1.1307884747351413,0.8848793792076669,0.9615384615384616,726.3866666666667,846.76,105,89,GFP,KH2506,GFP,F6,1,01d00h00m,4
63.0,26.727922061357855,9.660095893680326,8.289894802764357,-36.85186687737214,499.9008133306883,75.28992129959958,27.211537728676973,23.351816345815088,1.10820478498953,1.1652857030778077,0.8595829506576244,0.9692307692307692,903.0793650793651,1292.904761904762,177,155,GFP,KH2506,GFP,F6,1,01d00h00m,5
92.0,34.62741699796952,12.218401836155433,9.752895680287665,-27.137724697519005,730.0138861337035,97.54201971259019,34.41803334128291,27.47294557827511,0.9641786209295972,1.252797347238215,0.784637640065333,0.9484536082474226,936.0652173913044,1652.2608695652175,192,168,GFP,KH2506,GFP,F6,1,01d00h00m,6
41.0,20.485281374238568,7.231367984470799,7.165254254430648,-90.0,325.33227534219395,57.7050179556016,20.370050660481123,20.183814801213092,1.2277497479199189,1.009226990095888,0.9982815646920749,1.0,681.2439024390244,737.0,88,75,GFP,KH2506,GFP,F6,1,01d00h00m,7
84.0,31.31370849898476,11.236868360270453,9.582930798904018,38.54652551927442,666.5344177742511,88.20762957460495,31.65315031062099,26.994171264518357,1.0765151381010827,1.172592038497825,0.847030050756925,0.9767441860465116,1143.2261904761904,425.32142857142856,272,241,GFP,KH2506,GFP,F6,1,01d00h00m,8
153.0,45.21320343559643,15.627315900781959,12.838148393302456,34.58394318759237,1214.0448323745288,127.36113643829978,44.02060817121678,36.16379829099283,0.9405258522783918,1.217256213437647,0.7976874635643748,0.9503105590062112,1299.6013071895425,833.9542483660131,326,288,GFP,KH2506,GFP,F6,1,01d00h00m,9
95.0,33.55634918610404,11.399540928548289,10.723404704039073,83.95214717438834,753.8186867684982,94.52492728480011,32.111382897319125,30.20677381419457,1.0601908685338755,1.0630523833773189,0.9308056258624702,0.9693877551020408,1234.2947368421053,1252.1894736842105,299,264,GFP,KH2506,GFP,F6,1,01d00h00m,10
50.0,24.14213562373095,8.217897645969746,7.734737117728366,8.796212281090808,396.74667724657803,68.00601584149562,23.149007453435903,21.787991880924974,1.0780241689052945,1.0624663153882703,0.9426677887073136,0.9615384615384616,1383.48,1696.36,353,316,GFP,KH2506,GFP,F6,1,01d00h00m,11
51.0,24.727922061357855,9.341838545859684,6.9451319949297154,-8.749189377975009,404.68161079150957,69.65611848269818,26.31503815735122,19.563752098393564,1.0481050020956877,1.3450915767590423,0.7440730595525853,0.9622641509433962,917.8823529411765,488.7843137254902,184,160,GFP,KH2506,GFP,F6,1,01d00h00m,12
48.0,22.485281374238568,8.602587034271405,7.023448558302313,25.79097232758901,380.8768101567149,63.338820772503006,24.232639533158885,19.784362136062853,1.1930384709859614,1.2248380496931832,0.8258348493184436,1.0,591.5,786.0,58,50,GFP,KH2506,GFP,F6,1,01d00h00m,13
