area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,root,sample,well,site,timecode,selected_rank
335.0,83.01219330881976,32.41568725492999,15.866244170739098,89.99758733521162,2658.202737552073,233.83716425019648,91.31179508430984,44.693645551377735,0.6109010809499421,2.043059901644005,0.4059237466222528,0.8417085427135679,453.2268656716418,1123.1671641791045,12,KH2506,F2,C6,1,01d00h00m,1
369.0,71.698484809835,25.529546427137607,18.581055363183975,32.88402703639514,2927.9904780797456,201.9675628446056,71.91421528771157,52.341001023053444,0.9020202229615729,1.3739556730303486,0.7208589367091204,0.9609375,832.2303523035231,712.3523035230352,79,KH2506,F2,C6,1,01d00h00m,2
458.0,104.08326112068522,33.522057178116626,24.04649270508514,-83.95459529887893,3634.1995635786548,293.1922848470006,94.42833007920176,67.7365991692539,0.531267880446801,1.394051830728216,0.5189365636086107,0.7937608318890814,907.4454148471616,926.7139737991266,92,KH2506,F2,C6,1,01d00h00m,3
547.0,101.25483399593904,28.45113713504934,27.260141077588,-65.81020084042034,4340.4086490775635,285.2248844956029,80.14404826774461,76.78912979602252,0.6704488626591467,1.043690018113682,0.8603956124348113,0.8573667711598746,832.9414990859232,672.3089579524681,78,KH2506,F2,C6,1,01d00h00m,4
268.0,58.04163056034262,18.89186947131136,18.198073794875565,-75.82694640981045,2126.562190041658,163.49755087420453,53.216533722003824,51.26217970387483,0.9996902327564666,1.0381246765045629,0.9560817760097015,0.9781021897810219,567.8768656716418,680.1007462686567,29,KH2506,F2,C6,1,01d00h00m,5
2924.0,225.6223663640862,85.91162129578524,44.30068882313147,52.93544075928106,23201.745685379883,635.5559615889752,242.00456703038094,124.7906727412154,0.7218100632783283,1.9392840964343367,0.5044099640336764,0.9462783171521035,814.4586183310533,1000.4887140902873,68,KH2506,F2,C6,1,01d00h00m,6
530.0,106.08326112068522,42.710775983370695,16.499071985395982,-20.952530662113826,4205.514778813727,298.826087663902,120.31204502357942,46.4762591137915,0.5918232324086914,2.588677473567955,0.3699227699945499,0.9090909090909091,695.7358490566038,1776.3301886792453,49,KH2506,F2,C6,1,01d00h00m,7
143.0,45.21320343559643,17.8074594159494,10.543162008309972,-69.04072744648683,1134.695496925213,127.36113643829978,50.16185750971661,29.699047910732315,0.8790535743516995,1.6890055755487594,0.5741722904514006,0.959731543624161,1198.993006993007,391.84615384615387,173,KH2506,F2,C6,1,01d00h00m,8
370.0,85.84062043356595,28.7161023340887,19.148069837415846,25.890997919724306,2935.9254116246775,241.8045646015942,80.89042911010901,53.93822489412914,0.630994962667698,1.4996865260004775,0.5712955721123749,0.8096280087527352,1096.9837837837838,925.2891891891892,140,KH2506,F2,C6,1,01d00h00m,9
611.0,105.9827560572969,43.49546839835611,19.01743984524767,46.639279484739525,4848.244395953184,298.542974809287,122.52244619255241,53.5702530852047,0.6835663195392963,2.287135847532355,0.41120965650719776,0.9174174174174174,1230.747954173486,1426.3617021276596,178,KH2506,F2,C6,1,01d00h00m,10
449.0,97.01219330881976,41.06503292706593,15.386828261081892,15.672256887592727,3562.7851616742705,273.27378396850634,115.67614909032655,43.343178200230675,0.5995198375375909,2.6688432619302223,0.33900968759727795,0.8838582677165354,1344.8195991091313,1601.3674832962138,206,KH2506,F2,C6,1,01d00h00m,11
770.0,104.5685424949238,36.43467588817155,27.200533500460782,-26.769600754640162,6109.898829597301,294.55927463358813,102.63288982583533,76.62122112805854,0.8849087301656848,1.3394838703275558,0.7385348995274388,0.9637046307884856,523.364935064935,1022.0038961038961,20,KH2506,F2,C6,1,01d00h00m,12
551.0,102.9116882454314,40.29817072830566,19.125521841974834,60.03834154389633,4372.148383257289,289.89207956459546,113.51597388255114,53.874709414013616,0.6537806420881987,2.107036402000972,0.4320072671784964,0.8463901689708141,1542.5172413793102,664.049001814882,250,KH2506,F2,C6,1,01d00h00m,13
