area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,nucleus_id,nucleus_class,root,sample,well,site,timecode,selected_rank
59.0,26.727922061357855,10.021297796642639,7.546764450493683,45.08481059101218,468.16107915096205,75.28992129959958,28.229007877866586,21.25849140984136,1.037842576418766,1.3278932796142962,0.7480216956047404,0.9365079365079365,430.96610169491527,1167.4237288135594,19,17,DOUBLE,KH2506,F4,E6,1,01d00h00m,1
69.0,30.14213562373095,11.180351454668559,8.096583649041332,-74.43646288715358,547.5104146002776,84.90742429219985,31.49394775962974,22.807277884623467,0.9543571148118976,1.3808727161106225,0.702826774405158,0.9078947368421053,451.2028985507246,1321.695652173913,22,24,MC,KH2506,F4,E6,1,01d00h00m,2
45.0,22.48528137423857,8.40741666440501,6.831140522164221,-0.16962368077948325,357.0720095219202,63.33882077250301,23.682863843394394,19.24264935820907,1.1184735665493386,1.230748604442615,0.8105829976574016,0.9574468085106383,437.4,1009.7111111111111,20,20,MC,KH2506,F4,E6,1,01d00h00m,3
49.0,23.31370849898476,8.737952792931889,7.17088618839653,-53.27774216142786,388.81174370164644,65.67241830699932,24.613951529385602,20.199679403933885,1.1328782007946037,1.2185317913804135,0.8171218249904565,0.98,372.3265306122449,1144.7755102040817,6,3,DOUBLE,KH2506,F4,E6,1,01d00h00m,4
70.0,28.14213562373095,10.963346749155669,8.11756268692427,-54.37981761617635,555.4453481452092,79.27362147529844,30.88266689903005,22.86637376598386,1.110692401272532,1.3505712455803236,0.7415182739449759,1.0,696.7571428571429,738.5571428571428,116,159,DOUBLE,KH2506,F4,E6,1,01d00h00m,5
74.0,29.556349186104043,10.951669941815112,8.597628522371677,73.99653719263767,587.1850823249355,83.2573216509973,30.849774483986227,24.21867189400472,1.0644861278769282,1.2738012480206655,0.7855632260948074,0.961038961038961,816.8378378378378,1429.2162162162163,184,270,DOUBLE,KH2506,F4,E6,1,01d00h00m,6
66.0,28.14213562373095,11.154963326602337,7.608187423001356,16.19242327416171,523.7056139654829,79.27362147529844,31.422431905922075,21.43151386760945,1.047224264056959,1.4661788289912832,0.6753326712501854,0.9705882352941176,659.6969696969697,1496.4242424242425,94,135,DOUBLE,KH2506,F4,E6,1,01d00h00m,7
69.0,28.727922061357855,10.16386359397136,8.642264488332083,-18.32190282070696,547.5104146002776,80.92372411650099,28.630601673158758,24.34440700938615,1.0506317644878962,1.176064862131168,0.8504358383965944,0.9324324324324325,881.2608695652174,1958.231884057971,216,322,DOUBLE,KH2506,F4,E6,1,01d00h00m,8
69.0,29.556349186104043,12.246523166796123,7.209033246436741,-59.501540766926624,547.5104146002776,83.2573216509973,34.497248357172175,20.307135905455606,0.9925613895068655,1.6987746828396577,0.5857787225387866,0.9583333333333334,1039.0144927536232,467.17391304347825,306,452,DOUBLE,KH2506,F4,E6,1,01d00h00m,9
63.0,27.556349186104043,10.191100405944825,8.001157393220907,-24.835180274126326,499.9008133306883,77.62351883409589,28.70732508716852,22.538471530199736,1.0425743950631592,1.2737032788005618,0.7723399634241398,0.9402985074626866,980.3015873015873,634.063492063492,276,410,MC,KH2506,F4,E6,1,01d00h00m,10
77.0,30.384776310850235,11.460255052798404,8.595992776921046,-68.5184247800326,610.9898829597302,85.59091918549362,32.282408599432124,24.21406416034097,1.0480656859405884,1.3332090138055344,0.7464698608329374,0.9746835443037974,1368.935064935065,1040.4415584415585,474,714,DOUBLE,KH2506,F4,E6,1,01d00h00m,11
71.0,29.899494936611667,11.498812379749088,7.989199204968057,-45.24993812064924,563.3802816901408,84.2239293989061,32.3910207880256,22.504786492867765,0.9980229040410327,1.4392947384011392,0.6836951381950127,0.9466666666666667,1200.4647887323943,1901.0985915492959,384,582,DOUBLE,KH2506,F4,E6,1,01d00h00m,12
65.0,28.72792206135785,10.756811631399591,7.702785016973454,-74.91416852872364,515.7706804205515,80.92372411650098,30.300877834928425,21.697985963305502,0.9897255752422212,1.3964834287464136,0.715247499590937,0.9154929577464789,1352.2615384615385,1935.2615384615385,463,701,DOUBLE,KH2506,F4,E6,1,01d00h00m,13
46.0,23.556349186104043,8.617495836110926,7.002538961264323,-9.97247814766394,365.00694306685176,66.35591320029307,24.274636158058946,19.7254618627164,1.0417217427849763,1.2306244754624,0.7886890039424391,0.9387755102040817,449.2826086956522,977.5869565217391,25,23,MC,KH2506,F4,E6,1,01d00h00m,14
77.0,30.384776310850235,11.34574933919025,8.71225690655804,51.29107312982607,610.9898829597302,85.59091918549362,31.959857293493663,24.541568750867714,1.0480656859405884,1.302274423364385,0.7616132216323718,0.9625,1628.8701298701299,527.1948051948052,588,883,DOUBLE,KH2506,F4,E6,1,01d00h00m,15
77.0,30.727922061357855,11.835577031325089,8.336210181765336,65.94883276323841,610.9898829597302,86.5575269334024,33.339653609366444,23.482282202155876,1.0247884074778726,1.4197791050439543,0.6998774021119497,0.9506172839506173,1911.4285714285713,1339.2857142857142,702,1030,DOUBLE,KH2506,F4,E6,1,01d00h00m,16
51.0,23.899494936611667,8.446896043271437,7.750494837448932,50.661094127773644,404.68161079150957,67.32252094820187,23.79407336132799,21.83237982379981,1.1220251553912246,1.0898524830256806,0.9100934654471194,0.9622641509433962,1592.9607843137255,1633.686274509804,577,868,MC,KH2506,F4,E6,1,01d00h00m,17
77.0,29.556349186104047,11.057752306915672,8.84489126207189,-47.911888024507945,610.9898829597302,83.25732165099731,31.148598047649777,24.915186653723634,1.1076409708989656,1.2501852175767083,0.8018019880351418,0.9871794871794872,410.7142857142857,1296.3376623376623,13,12,DOUBLE,KH2506,F4,E6,1,01d00h00m,18
65.0,27.31370849898476,9.432663882965091,8.78880406671334,72.21611155730751,515.7706804205515,76.94002394080213,26.57088417736645,24.75719455412208,1.0948682965444396,1.0732590932013495,0.930153782647622,0.9558823529411765,1927.1076923076923,873.123076923077,705,1036,DOUBLE,KH2506,F4,E6,1,01d00h00m,19
65.0,27.556349186104043,9.698402239408285,8.55374515243574,-63.82545492765684,515.7706804205515,77.62351883409589,27.31944292791066,24.095056767424616,1.075671994906434,1.1338194050177652,0.8798792792910101,0.9420289855072463,1963.1384615384616,1476.6,723,1053,DOUBLE,KH2506,F4,E6,1,01d00h00m,21
61.0,25.899494936611667,9.353560681942986,8.264198786345162,-22.300303115855744,484.0309462408252,72.95632376510328,26.348058258994325,23.279433200972285,1.1427654694154907,1.1318170005055739,0.8877404672083362,0.9838709677419355,413.1803278688525,953.5737704918033,14,13,MC,KH2506,F4,E6,1,01d00h00m,22
66.0,29.31370849898476,11.964760429170859,7.071695613860939,-57.95008938214612,523.7056139654829,82.57382675770354,33.70355050470664,19.920269334819544,0.9651887914802673,1.6919224302753113,0.5870107301067049,0.9428571428571428,651.1515151515151,648.3181818181819,92,128,DOUBLE,KH2506,F4,E6,1,01d00h00m,23
76.0,30.14213562373095,10.295503601600629,9.516124327157936,13.163006844605238,603.0549494147986,84.90742429219985,29.00141859605811,26.805984020163198,1.051175952546438,1.081900913402154,0.9129111704864843,0.9743589743589743,491.63157894736844,939.0263157894736,34,37,DOUBLE,KH2506,F4,E6,1,01d00h00m,24
80.0,30.727922061357855,12.193721587046246,8.327703996756993,-87.05550636797348,634.7946835945248,86.5575269334024,34.348511512806326,23.45832111762533,1.064715228548439,1.464235711523221,0.6850583371797552,0.9876543209876543,802.55,758.2875,177,255,DOUBLE,KH2506,F4,E6,1,01d00h00m,25
76.0,30.14213562373095,11.224131781305385,8.63138808163115,0.8602883844158598,603.0549494147986,84.90742429219985,31.617272623395447,24.313769244031405,1.051175952546438,1.300385485527174,0.768100763502983,0.95,607.0921052631579,1437.3815789473683,77,103,DOUBLE,KH2506,F4,E6,1,01d00h00m,26
70.0,29.31370849898476,10.031555888090635,9.049959337761385,-28.220068669112603,555.4453481452092,82.57382675770354,28.25790391011446,25.492843204961645,1.0236850818730105,1.1084641945553824,0.8856692461266689,0.9333333333333333,875.0285714285715,1619.9285714285713,214,320,DOUBLE,KH2506,F4,E6,1,01d00h00m,27
64.0,27.556349186104043,10.59210327993648,7.709997850658512,-29.554141236260634,507.83574687561986,77.62351883409589,29.83691064770839,21.718303804671862,1.0591231949847966,1.3738140379678323,0.7263161132948497,0.9552238805970149,583.40625,880.171875,65,86,DOUBLE,KH2506,F4,E6,1,01d00h00m,28
69.0,31.556349186104043,11.703667510656322,7.758403756301703,81.11639086993392,547.5104146002776,88.8911244678987,32.968077494806536,21.8546584684555,0.8707338910627727,1.5085148799004058,0.6413797714116124,0.92,1267.9130434782608,449.2463768115942,420,639,DOUBLE,KH2506,F4,E6,1,01d00h00m,29
64.0,27.899494936611667,10.155607818492946,8.27720166100627,77.42868194177582,507.83574687561986,78.59012658200469,28.60734596758576,23.31606101691907,1.033230351753074,1.226937343611647,0.7900930654650494,0.9552238805970149,1139.921875,487.515625,352,528,DOUBLE,KH2506,F4,E6,1,01d00h00m,30
62.0,29.31370849898476,10.709448686181913,7.678009478089538,-42.07701327499919,491.9658797857567,82.57382675770354,30.167461087836372,21.628195712928274,0.9066925010875236,1.394820977591013,0.6882838504124329,0.9253731343283582,1223.532258064516,1064.532258064516,395,599,DOUBLE,KH2506,F4,E6,1,01d00h00m,31
73.0,30.142135623730947,11.072835412073891,8.533879932634454,56.37559097248959,579.2501487800039,84.90742429219985,31.191085667813777,24.039098401787193,1.009682164945921,1.2975147880544,0.7580804374218554,0.9358974358974359,1352.7945205479452,1822.6849315068494,465,700,DOUBLE,KH2506,F4,E6,1,01d00h00m,32
60.0,27.31370849898476,11.35082705375739,6.751695480570495,1.790456683388511,476.0960126958936,76.94002394080213,31.97416071480955,19.01886050864928,1.0106476583487134,1.6811817248603582,0.5929340019348661,0.9523809523809523,1435.95,1974.75,500,752,MC,KH2506,F4,E6,1,01d00h00m,33
67.0,28.14213562373095,10.246753389373831,8.385897074792894,-62.171751916664434,531.6405475104145,79.27362147529844,28.86409405457417,23.62224528110674,1.063091298360852,1.2219030710708902,0.8124793900761038,0.9571428571428572,1493.402985074627,475.2985074626866,524,797,DOUBLE,KH2506,F4,E6,1,01d00h00m,34
88.0,32.14213562373095,11.358592660883405,9.875931634873119,0.338411780436669,698.2741519539773,90.54122710910126,31.996035664460294,27.819525732036954,1.070392549811525,1.1501287251498207,0.8684478418739615,0.967032967032967,1696.9318181818182,816.8295454545455,624,929,DOUBLE,KH2506,F4,E6,1,01d00h00m,35
59.0,25.899494936611667,9.601034414479118,7.810192682122776,-66.9624671617805,468.16107915096205,72.95632376510328,27.04516736472991,22.000542766543028,1.1052977491067861,1.2292954611037328,0.8149408303468098,0.9672131147540983,1642.4406779661017,1224.8305084745762,599,895,DOUBLE,KH2506,F4,E6,1,01d00h00m,36
78.0,30.14213562373095,10.890511785997015,9.104855665772517,-2.1373699261781316,618.9248165046617,84.90742429219985,30.677497988723985,25.647480748654974,1.0788384776134494,1.196121298983051,0.8373521554772422,0.9629629629629629,1760.6410256410256,1590.9102564102564,656,972,DOUBLE,KH2506,F4,E6,1,01d00h00m,37
65.0,27.31370849898476,9.89426267906797,8.40112089603477,-4.618863100460116,515.7706804205515,76.94002394080213,27.8711624762478,23.665129284604987,1.0948682965444396,1.1777312577108543,0.8453890203965398,0.9701492537313433,873.2153846153847,539.2923076923076,208,315,DOUBLE,KH2506,F4,E6,1,01d00h00m,38
91.0,33.21320343559643,12.246573965500573,9.565739528772847,-44.50207294877246,722.078952588772,93.55831953689133,34.497391452114286,26.945745151472806,1.0366442070603017,1.280253756509262,0.7725423409744269,0.9680851063829787,1984.2197802197802,1306.1868131868132,729,1059,DOUBLE,KH2506,F4,E6,1,01d00h00m,39
70.0,28.384776310850235,10.437156183583776,8.590244549005801,74.74455367906825,555.4453481452092,79.95711636859221,29.40043995375711,24.197871969030423,1.0917845692098576,1.2150010542821774,0.8181704573995837,0.9859154929577465,734.0857142857143,891.1714285714286,142,185,DOUBLE,KH2506,F4,E6,1,01d00h00m,40
73.0,30.142135623730947,10.550726596477688,9.048598742360381,9.221169959654718,579.2501487800039,84.90742429219985,29.7203566097963,25.489010541860228,1.009682164945921,1.166006682016432,0.8349649407902837,0.9358974358974359,819.6575342465753,632.6301369863014,183,272,MC,KH2506,F4,E6,1,01d00h00m,41
