area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,nucleus_id,nucleus_class,root,sample,well,site,timecode,selected_rank
64.0,27.31370849898476,9.326465383499947,8.770147145309318,35.67707370988304,507.83574687561986,76.94002394080213,26.271733474647736,24.70463984594174,1.0780241689052945,1.0634331703873605,0.9368195114931831,0.9552238805970149,459.109375,1250.296875,29,26,MC,KH2506,C1,D6,1,01d00h00m,1
57.0,25.556349186104043,8.941649152437439,8.144138789035834,-51.772029155197366,452.2912120610989,71.98971601719448,25.187744091373066,22.94123602545305,1.0966981044581465,1.097924456355688,0.9077154421986898,0.95,423.140350877193,984.1754385964912,21,18,MC,KH2506,C1,D6,1,01d00h00m,2
53.0,24.14213562373095,9.074946786465395,7.4153046773015925,-35.85417344565415,420.5514778813727,68.00601584149562,25.56323038440956,20.88818218958195,1.142705619039612,1.2238130705868369,0.8194034987842385,0.9814814814814815,444.07547169811323,1485.4905660377358,27,24,MC,KH2506,C1,D6,1,01d00h00m,3
40.0,20.48528137423857,7.266360849833981,7.007139216541941,-27.897271030947596,317.3973417972624,57.705017955601605,20.468622112208394,19.73842032828716,1.1978046321169937,1.036993932228446,0.9645754126781534,0.975609756097561,933.725,471.075,266,328,MC,KH2506,C1,D6,1,01d00h00m,4
65.0,26.727922061357855,9.347742141342499,8.814865117316561,-55.30950956149072,515.7706804205515,75.28992129959958,26.331668003781687,24.830605964272003,1.1433858892749118,1.0604520905236672,0.9471309479990043,0.9848484848484849,620.8,955.1076923076923,95,120,MC,KH2506,C1,D6,1,01d00h00m,5
67.0,27.899494936611667,10.53093059182133,8.11797149648592,-49.990056486900706,531.6405475104145,78.59012658200469,29.66459321639811,22.867525342213856,1.0816630244914993,1.297236704560976,0.769221510873842,0.9710144927536232,893.179104477612,1175.8507462686566,240,297,MC,KH2506,C1,D6,1,01d00h00m,6
63.0,26.48528137423857,9.876457528245027,8.085431713417893,24.7157064334316,499.9008133306883,74.60642640630583,27.821007121816976,22.775863981458855,1.1286030800767897,1.2215127006582591,0.8223340384002447,0.984375,695.968253968254,1621.4444444444443,140,175,MC,KH2506,C1,D6,1,01d00h00m,7
59.0,26.485281374238568,8.993233412319913,8.401290264022066,58.888800140007675,468.16107915096205,74.60642640630581,25.333051865689896,23.665606377526945,1.0569457416592158,1.0704585997739897,0.928817521796022,0.9365079365079365,546.5762711864406,1005.2881355932203,61,68,MC,KH2506,C1,D6,1,01d00h00m,8
61.0,26.727922061357855,10.105171770742915,7.7914216029407735,-26.535302600276992,484.0309462408252,75.28992129959958,28.465272593642013,21.947666487157107,1.073023680704148,1.2969612332271747,0.7605934013150472,0.9682539682539683,1268.2622950819673,460.8688524590164,437,541,MC,KH2506,C1,D6,1,01d00h00m,9
66.0,28.14213562373095,11.453398054694492,7.321843233495941,-42.46406948392946,523.7056139654829,79.27362147529844,32.26309311181547,20.624910516889972,1.047224264056959,1.564277967916266,0.6405976557215187,0.9850746268656716,1306.6363636363637,755.0151515151515,453,559,MC,KH2506,C1,D6,1,01d00h00m,10
60.0,26.14213562373095,9.882546875084948,7.714757901837943,69.59291734368327,476.0960126958936,73.63981865839703,27.838160211506896,21.7317123995435,1.10326283241436,1.280992482308558,0.7822104309531298,0.967741935483871,1052.5833333333333,1161.45,339,417,MC,KH2506,C1,D6,1,01d00h00m,11
88.0,33.55634918610404,12.813749123442602,8.901549610466127,73.89243754713495,698.2741519539773,94.52492728480011,36.09506795335944,25.074787635115847,0.9820715413787476,1.4394964567041955,0.6824021039363042,0.967032967032967,1187.840909090909,1561.3181818181818,397,504,MC,KH2506,C1,D6,1,01d00h00m,12
60.0,26.72792206135785,9.127811619249993,8.378991555547081,-74.62638988726945,476.0960126958936,75.28992129959957,25.712145406338006,23.60279311421713,1.0554331285614573,1.0893687574141515,0.9169127927576025,0.967741935483871,1319.5666666666666,1944.9833333333333,463,575,MC,KH2506,C1,D6,1,01d00h00m,13
65.0,28.14213562373095,10.100660489577958,8.252915979901903,-72.60305548633731,515.7706804205515,79.27362147529844,28.45256475937453,23.247650647610993,1.0313572297530655,1.2238898971194927,0.8111925028251178,0.9701492537313433,591.723076923077,1171.4615384615386,85,103,MC,KH2506,C1,D6,1,01d00h00m,14
47.0,22.727922061357855,8.722378720713678,6.847875621999767,-7.669959993201041,372.94187661178336,64.02231566579677,24.57008090341881,19.289790484506387,1.1433738600259475,1.2737349803334344,0.786571302506597,0.9791666666666666,1473.1489361702127,687.8085106382979,528,658,MC,KH2506,C1,D6,1,01d00h00m,15
80.0,31.79898987322333,10.510033059549087,9.726726329407303,-85.4263085978497,634.7946835945248,89.57461936119248,29.605726928307288,27.399229096921978,0.9941987258216343,1.0805313836962365,0.9221295542840257,0.9411764705882353,1906.325,1258.95,722,912,MC,KH2506,C1,D6,1,01d00h00m,16
59.0,25.899494936611667,10.303206718359197,7.259754058633139,-3.0803215706961407,468.16107915096205,72.95632376510328,29.02311751650478,20.450011432769404,1.1052977491067861,1.4192225570102959,0.7076480324920754,0.9833333333333333,1685.677966101695,1767.135593220339,624,789,MC,KH2506,C1,D6,1,01d00h00m,17
66.0,27.31370849898476,9.414187785368851,8.94597967089257,-10.359685206972026,523.7056139654829,76.94002394080213,26.51883883202493,25.199942734908646,1.111712424183585,1.052337265643436,0.9481746505296849,0.9850746268656716,653.8030303030303,1052.6363636363637,113,141,MC,KH2506,C1,D6,1,01d00h00m,18
62.0,26.485281374238568,9.448512754911425,8.391023154030309,-89.64602820301306,491.9658797857567,74.60642640630581,26.615528887074433,23.636684940930447,1.1106887454723964,1.126026299948081,0.8842496585357276,0.96875,501.7741935483871,1431.032258064516,41,42,MC,KH2506,C1,D6,1,01d00h00m,19
78.0,30.14213562373095,11.152068877338708,8.895599388809687,66.48112066932549,618.9248165046617,84.90742429219985,31.414278527714668,25.05802644735123,1.0788384776134494,1.2536613206039349,0.7985347776881393,0.975,1991.9615384615386,1309.1025641025642,747,936,MC,KH2506,C1,D6,1,01d00h00m,20
63.0,27.31370849898476,10.342766574973226,7.754368330333217,21.55146391716357,499.9008133306883,76.94002394080213,29.134553732318942,21.843291071361172,1.0611800412661492,1.3337987227811734,0.749854879025245,0.9545454545454546,858.2063492063492,1035.5396825396826,222,276,MC,KH2506,C1,D6,1,01d00h00m,21
