area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,nucleus_id,nucleus_class,root,sample,well,site,timecode,selected_rank
65.0,27.89949493661166,11.29896664744629,7.355848056403177,2.534188770792238,515.7706804205515,78.59012658200467,31.828075063228987,20.720698750431485,1.0493745759992164,1.5360522078226828,0.6482552190255441,0.9848484848484849,478.24615384615385,819.2,14,14,DOUBLE,KH2506,F8,C6,1,01d00h00m,1
70.0,30.72792206135786,11.600707975833169,7.8049632933448905,45.54357654122979,555.4453481452092,86.55752693340241,32.67805063614977,21.98581209392927,0.9316258249798839,1.486324475827429,0.6622762328057222,0.9090909090909091,434.3857142857143,1070.3,10,8,DOUBLE,KH2506,F8,C6,1,01d00h00m,2
56.0,25.31370849898476,9.448305865342267,7.542392162984172,35.70687740817749,444.3562785161674,71.30622112390073,26.614946099555677,21.24617510699767,1.0982123966043793,1.2526935302717028,0.7987120885864822,0.9491525423728814,471.30357142857144,1451.5714285714287,15,13,DOUBLE,KH2506,F8,C6,1,01d00h00m,3
71.0,27.899494936611664,9.770547502180348,9.217252653522806,-45.0,563.3802816901408,78.59012658200469,27.522669020226328,25.964091981754382,1.1462399214760668,1.0600281742788156,0.9469578887017215,1.0,937.9014084507043,770.9014084507043,170,227,DOUBLE,KH2506,F8,C6,1,01d00h00m,4
80.0,32.14213562373095,13.470755734483017,7.572234804989403,-10.677835171961199,634.7946835945248,90.54122710910126,37.94579080136061,21.33023888729409,0.9730841361922956,1.7789669868143858,0.5613273243346593,0.9523809523809523,493.0,1398.5,19,21,DOUBLE,KH2506,F8,C6,1,01d00h00m,5
66.0,28.727922061357855,11.164539311271271,7.586627624734832,13.162581400603647,523.7056139654829,80.92372411650099,31.449406510623298,21.370782041506565,1.0049521225536397,1.471607658041803,0.6741746831384324,0.9428571428571428,559.8181818181819,1527.1363636363637,42,47,DOUBLE,KH2506,F8,C6,1,01d00h00m,6
85.0,32.384776310850235,11.901288110643133,9.139641334845138,37.50362804902914,674.4693513191826,91.22472200239503,33.52475524124826,25.74546854885954,1.018467058087852,1.3021613950286146,0.7640840017372234,0.9444444444444444,435.1058823529412,1147.7882352941176,9,9,GFP,KH2506,F8,C6,1,01d00h00m,7
77.0,32.14213562373095,12.837612230994242,7.857683545559562,-66.76793817057514,610.9898829597302,90.54122710910126,36.16228797463167,22.13431984664665,0.9365934810850846,1.6337654929166596,0.5948840667757787,0.9390243902439024,1232.6103896103896,457.02597402597405,271,374,DOUBLE,KH2506,F8,C6,1,01d00h00m,8
73.0,32.14213562373095,12.92292746323966,7.258542738289861,6.63378819137616,579.2501487800039,90.54122710910126,36.40261257250608,20.44659926278834,0.8879392742754697,1.7803749222374006,0.556558942940536,0.9125,1213.986301369863,909.1506849315068,255,361,DOUBLE,KH2506,F8,C6,1,01d00h00m,9
62.0,25.899494936611664,9.444095455133601,8.308784993527278,74.74742983103343,491.9658797857567,72.95632376510328,26.603085789108732,23.40502815078106,1.1614993295698433,1.1366397689302052,0.8850770346072961,1.0,1376.5967741935483,1192.8870967741937,321,460,DOUBLE,KH2506,F8,C6,1,01d00h00m,10
