area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,root,sample,well,site,timecode,selected_rank
117.0,37.55634918610404,13.637242063937531,10.934149096790406,73.30681468252347,928.3872247569925,105.79253291860293,38.41476637728882,30.80041999095889,1.042387006296855,1.2472156674670356,0.80101911808891,0.975,450.34188034188037,1048.965811965812,21,KH2506,C4,G6,1,01d00h00m,1
148.0,43.798989873223334,16.452922027180282,11.484182834649216,73.98837578538398,1174.370164649871,123.37743626260094,46.34625923149375,32.349810801828774,0.9694901259935803,1.4326593597534654,0.6961226342718444,0.961038961038961,449.77702702702703,1413.1081081081081,20,KH2506,C4,G6,1,01d00h00m,2
90.0,32.72792206135785,11.343183555466522,10.113715862895738,12.206887501665078,714.1440190438404,92.1913297503038,31.952629733708513,28.489340458861232,1.0558822980185494,1.1215643893142522,0.8906000358620022,0.9574468085106383,436.25555555555553,1155.3333333333333,19,KH2506,C4,G6,1,01d00h00m,3
149.0,51.941125496954285,23.340102945594058,8.300942450580635,52.971958941992966,1182.3050981948024,146.3130295688853,65.74676886082833,23.38293648050883,0.6940222923599514,2.811741327511729,0.3482497814568747,0.9141104294478528,459.81208053691273,1207.5906040268455,24,KH2506,C4,G6,1,01d00h00m,4
179.0,69.49747468305833,33.442404541216426,7.170547951724944,-49.713143998182616,1420.3531045427494,195.76753431847416,94.20395645413078,20.198726624577308,0.4657199551946188,4.6638562026729815,0.20378309666660446,0.9040404040404041,772.5586592178771,878.731843575419,157,KH2506,C4,G6,1,01d00h00m,5
140.0,43.21320343559643,16.462003152570507,10.905231994681268,-49.386970948106956,1110.8906962904184,121.72733362139837,46.37183986639579,30.718963365299345,0.9421172926239537,1.5095509348723075,0.6577680783945932,0.9523809523809523,774.9357142857143,1294.392857142857,159,KH2506,C4,G6,1,01d00h00m,6
175.0,62.72792206135785,29.747912532903477,7.894050584370596,-88.5011952284775,1388.613370363023,176.69837200382491,83.79693671240416,22.236762209494636,0.5588897055564022,3.7683964923915316,0.2517880854656396,0.9210526315789473,857.5085714285714,1520.8285714285714,194,KH2506,C4,G6,1,01d00h00m,7
319.0,73.4558441227157,31.310743635129857,13.219834789009914,5.1880154154880005,2531.243800833168,206.91787076821322,88.19927784543621,37.23897123664764,0.7429299035665254,2.3684670901605753,0.4142991450497614,0.9410029498525073,1165.141065830721,373.0313479623824,320,KH2506,C4,G6,1,01d00h00m,8
116.0,38.970562748477136,13.885089881729153,10.827245690838767,49.61658942412997,920.452291212061,109.77623309430179,39.112929244307466,30.49928363616554,0.959830395454972,1.2824212434264526,0.7660739896355117,0.9354838709677419,509.83620689655174,1225.1379310344828,48,KH2506,C4,G6,1,01d00h00m,9
154.0,43.21320343559643,14.260270095008105,13.792124681374975,17.73582004107033,1221.9797659194603,121.72733362139837,40.16977491551579,38.851055440492885,1.036329021886349,1.0339429511005884,0.9642182270170045,0.9746835443037974,1210.8506493506493,1370.7532467532467,346,KH2506,C4,G6,1,01d00h00m,10
128.0,39.55634918610404,13.548118308620149,12.102034229134023,-22.768267781401054,1015.6714937512397,111.42633573550434,38.16371354540887,34.09023726516626,1.0279865434031585,1.119490992349441,0.8878960570174056,0.9696969696969697,979.484375,1836.1953125,250,KH2506,C4,G6,1,01d00h00m,11
98.0,34.970562748477136,13.037724587945588,9.652793453223524,-22.542620949035225,777.6234874032929,98.50862746049897,36.7259847547763,27.19096747386908,1.0070028451507589,1.3506685552866229,0.73406174032192,0.9607843137254902,1175.4285714285713,2021.5816326530612,334,KH2506,C4,G6,1,01d00h00m,12
