area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,root,sample,well,site,timecode,selected_rank
141.0,49.45584412271571,21.70613195901374,8.354357938943442,-23.82732024727069,1118.82562983535,139.31223696539635,61.144033687362636,23.533402644911103,0.7244255161543723,2.598180748017946,0.3810345471159105,0.9337748344370861,459.63120567375887,1250.7517730496454,29,KH2506,C1,D6,1,01d00h00m,1
136.0,44.87005768508881,18.502886170661835,9.450725566651155,-56.05558048252403,1079.1509621106923,126.394528690391,52.12080611454038,26.621762159580715,0.8488589199723684,1.9578270514967768,0.5057898069533758,0.9251700680272109,423.7132352941176,982.3161764705883,21,KH2506,C1,D6,1,01d00h00m,2
125.0,43.31370849898476,18.64711478533441,8.63897344495067,-9.537344299252876,991.866693116445,122.0104464760134,52.52708390235045,24.33513646464977,0.8372769554906468,2.1584873369686446,0.4577167896820796,0.9541984732824428,444.872,1485.288,27,KH2506,C1,D6,1,01d00h00m,3
91.0,33.55634918610404,12.526640774461386,9.240370244947867,60.47657005402086,722.078952588772,94.52492728480011,35.2863120407363,26.029211957599625,1.0155512530166595,1.3556427331805534,0.7383839775469332,0.9479166666666666,934.4395604395604,469.7362637362637,266,KH2506,C1,D6,1,01d00h00m,4
203.0,62.76955262170047,26.4217083197109,10.825369695239145,49.99870138504205,1610.7915096211068,176.81564118788864,74.42734737946732,30.493999141518714,0.6474523854667893,2.440721108243612,0.3702408793548904,0.8942731277533039,621.2955665024631,952.6206896551724,95,KH2506,C1,D6,1,01d00h00m,5
144.0,49.698484809834994,21.898557969544,8.736598815014961,-44.79474840306142,1142.6304304701448,139.9957318586901,61.68607878744788,24.610137507084396,0.7326322961772106,2.506531252403227,0.3823328165480335,0.9056603773584906,894.9375,1177.9375,240,KH2506,C1,D6,1,01d00h00m,6
207.0,51.798989873223334,18.88769504274112,14.15438200821042,-73.83776173777196,1642.531243800833,145.91264753020656,53.20477476828484,39.871498614677236,0.9694772629877318,1.334406195324182,0.7387926053869703,0.9764150943396226,695.9227053140097,1621.623188405797,140,KH2506,C1,D6,1,01d00h00m,7
115.0,38.384776310850235,14.404309979937343,10.481713914797977,39.520922178787224,912.5173576671294,108.12613045309925,40.57552107024603,29.525954689571765,0.9808208202866291,1.3742323151561584,0.7057047512722666,0.9583333333333334,548.3826086956522,1003.1913043478261,61,KH2506,C1,D6,1,01d00h00m,8
168.0,53.112698372208094,22.430328052448942,9.717932217749507,-36.732866783730024,1333.0688355485022,149.6132348512904,63.18402268295476,27.37445695140706,0.7483804147772292,2.30813794023801,0.42515584064549766,0.9385474860335196,1268.0357142857142,461.85714285714283,437,KH2506,C1,D6,1,01d00h00m,9
136.0,44.87005768508881,17.62677511802503,10.132602642402189,-35.41956060435857,1079.1509621106923,126.394528690391,49.65288765640853,28.54254265465405,0.8488589199723684,1.739609825837023,0.5573182944122553,0.9379310344827586,1306.8088235294117,753.6985294117648,453,KH2506,C1,D6,1,01d00h00m,10
208.0,54.62741699796952,17.599848448773127,15.559420184367712,-41.380545297722016,1650.4661773457647,153.88004788160427,49.57703788386796,43.82935263202172,0.8758946372355518,1.1311378084933652,0.8549792944878137,0.9411764705882353,1055.3365384615386,1160.0817307692307,339,KH2506,C1,D6,1,01d00h00m,11
338.0,73.84062043356593,30.40753976932954,14.397255588251744,54.962132251281474,2682.0075381868674,208.00174770018572,85.65504160374518,40.55564954437111,0.7789971881544281,2.112037227021398,0.46544058748415296,0.952112676056338,1184.5917159763314,1563.801775147929,397,KH2506,C1,D6,1,01d00h00m,12
141.0,42.62741699796952,15.961349222409709,11.300504596496353,39.68245910945841,1118.82562983535,120.07723098019582,44.96154710537946,31.83240731407423,0.9751040086121563,1.412445708606536,0.7046768946123214,0.9657534246575342,1317.177304964539,1946.1702127659576,463,KH2506,C1,D6,1,01d00h00m,13
