area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,root,sample,well,site,timecode,selected_rank
130.0,43.45584412271571,17.5650877619118,9.722723926729044,-51.261984422555955,1031.541360841103,122.41082851469213,49.479120456089575,27.387954723180403,0.8650811231956066,1.806601513555586,0.5364791189734571,0.9420289855072463,417.84615384615387,1049.9846153846154,9,KH2506,C8,E6,1,01d00h00m,1
167.0,57.941125496954285,25.67814591015212,8.584071560473888,42.428369533629194,1325.1339020035705,163.21443801958952,72.3328053807102,24.180483268940527,0.6251042923860561,2.991371370712868,0.3224773862943489,0.9175824175824175,416.52694610778445,1389.0479041916167,8,KH2506,C8,E6,1,01d00h00m,2
118.0,39.798989873223334,14.45449746746177,10.652403863758376,83.04377108754161,936.3221583019241,112.10983062879812,40.716894274540195,30.00677144720669,0.9361550239297055,1.3569235312828198,0.7190947718020345,0.944,440.5508474576271,1454.8559322033898,14,KH2506,C8,E6,1,01d00h00m,3
111.0,42.14213562373095,17.708918270659662,8.174538211839408,-18.40389470228109,880.7776234874032,118.7102411936083,49.88427681875961,23.02686820236453,0.7854160320858454,2.1663509071388707,0.45066001850739856,0.940677966101695,880.009009009009,440.1261261261261,180,KH2506,C8,E6,1,01d00h00m,4
116.0,37.798989873223334,13.819736894631584,10.796380877799807,88.30916333710314,920.452291212061,106.47602781189671,38.928836322905866,30.412340500844525,1.020252024276075,1.2800342124876856,0.7733365883622907,0.9747899159663865,813.3879310344828,762.7758620689655,160,KH2506,C8,E6,1,01d00h00m,5
137.0,42.970562748477136,16.339226473120455,10.760743352045658,-7.6404240834705925,1087.0858956556237,121.0438387281046,46.02599006512804,30.311953104353965,0.9323701232068872,1.5184105724456578,0.6533828048446857,0.9513888888888888,490.24087591240874,1192.8613138686133,30,KH2506,C8,E6,1,01d00h00m,6
136.0,49.94112549695428,22.084975405777218,7.928500978255707,-40.6725583082045,1079.1509621106923,140.67922675198386,62.211198326133,22.333805572551288,0.685223298618051,2.7855171445833604,0.3550219352936708,0.912751677852349,804.2867647058823,1491.610294117647,152,KH2506,C8,E6,1,01d00h00m,7
133.0,41.21320343559643,15.656265320973768,10.830994248849894,86.87477262824513,1055.3461614758976,116.09353080449696,44.10215583372892,30.50984295450674,0.9839856372615985,1.4455058290365406,0.6908526288495856,0.9568345323741008,448.812030075188,1243.6466165413533,18,KH2506,C8,E6,1,01d00h00m,8
120.0,41.55634918610404,16.83526842385706,9.115332832773417,67.6465053594627,952.1920253917872,117.06013855240575,47.42329133480861,25.676993895136384,0.8732052463263472,1.8469175764298216,0.5390775851295697,0.9302325581395349,439.75,1329.8833333333334,13,KH2506,C8,E6,1,01d00h00m,9
129.0,40.970562748477136,15.870261713530745,10.367836963865448,-67.45817908061116,1023.6064272961713,115.4100359112032,44.704962573326036,29.20517454609985,0.9657299846443265,1.530720609211222,0.6521262040166126,0.9555555555555556,427.95348837209303,1301.3565891472867,11,KH2506,C8,E6,1,01d00h00m,10
