area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,root,sample,well,site,timecode,selected_rank
151.0,47.45584412271571,20.03309124884292,9.625892147783965,-50.85399168965967,1198.1749652846656,133.67843414849494,56.43124295448709,27.11518914868722,0.8425727428874481,2.0811672249470257,0.4790613428595113,0.9556962025316456,450.7615894039735,930.5894039735099,21,KH2506,F1,B6,1,01d00h00m,1
259.0,62.87005768508881,23.44788273125613,14.78359130390221,79.86916556909466,2055.1477881372743,177.09875404250369,66.05037389086233,41.643919165921716,0.8234209462999603,1.5860748751263796,0.5997946889725334,0.9217081850533808,412.03088803088804,1433.6833976833977,9,KH2506,F1,B6,1,01d00h00m,2
121.0,41.798989873223334,16.843858276345184,9.391719181780777,30.88322090138857,960.1269589367188,117.74363344569953,47.447488102380795,26.455546990931765,0.8702893342777587,1.7934797613008906,0.5430156316625115,0.9453125,434.2396694214876,1515.9421487603306,16,KH2506,F1,B6,1,01d00h00m,3
291.0,86.42640687119285,40.616351179041914,9.681341212662801,65.3596780420033,2309.065661575084,243.45466724279675,114.41225684237158,27.271383697641692,0.4895645217028045,4.195322764362171,0.22459562736333463,0.8609467455621301,435.106529209622,1353.5841924398626,15,KH2506,F1,B6,1,01d00h00m,4
189.0,52.04163056034262,19.74686209514792,12.666092693623607,58.302978647720856,1499.702439992065,146.5961424235003,55.624963648304,35.679134348235515,0.8769399947986495,1.5590334424987218,0.6171286890618236,0.9593908629441624,622.7883597883598,930.2751322751323,67,KH2506,F1,B6,1,01d00h00m,5
295.0,100.22539674441617,50.58321019729236,8.172707071676337,32.71132690397988,2340.8053957548104,282.32506125187655,142.48791604871087,23.0217100610601,0.36904243896585454,6.189284621811,0.14679773643716973,0.8149171270718232,706.2406779661017,1247.9389830508474,94,KH2506,F1,B6,1,01d00h00m,6
323.0,105.9827560572969,50.30235304375893,9.1934135834776,-29.223011950865843,2562.983535012894,298.542974809287,141.6967691373491,25.896939671767885,0.36136157317707474,5.471564244010766,0.16253093697987833,0.7564402810304449,862.3405572755418,1494.3065015479876,161,KH2506,F1,B6,1,01d00h00m,7
219.0,76.04163056034263,34.990809223052956,9.343107219680366,82.54662487418257,1737.7504463400116,214.20177622631724,98.56565978324775,26.318611886423565,0.47593882833730694,3.7450934041887205,0.22774364157564617,0.7934782608695652,1233.5114155251142,416.5342465753425,346,KH2506,F1,B6,1,01d00h00m,8
205.0,55.798989873223334,22.856497832236993,11.618271933314817,-88.79311431272407,1626.6613767109698,157.18025316400937,64.38450093587885,32.72752657271779,0.8273914926147663,1.9672889362054886,0.499625511855162,0.9447004608294931,1399.1609756097562,643.7414634146342,432,KH2506,F1,B6,1,01d00h00m,9
182.0,53.55634918610404,21.78134583094773,10.768231597385583,-77.57110913776462,1444.157905177544,150.8629554538142,61.355903749148524,30.333046753198822,0.7973689556027351,2.0227412118658386,0.48844097056250824,0.9578947368421052,1164.6758241758241,1222.1703296703297,309,KH2506,F1,B6,1,01d00h00m,10
195.0,54.87005768508881,21.31871968849283,12.173893513689567,-53.96903047428381,1547.3120412616543,154.56354277489805,60.05273151688121,34.29265778504103,0.8139048601631127,1.751183355145984,0.5462890449892026,0.9285714285714286,1035.9692307692308,1574.2820512820513,242,KH2506,F1,B6,1,01d00h00m,11
160.0,56.2842712474619,25.74898787860138,7.925488832093531,64.37485357639639,1269.5893671890497,158.54724295059688,72.53236022141233,22.32532065378459,0.6346813721557326,3.248883245451466,0.3072626527345756,0.935672514619883,1029.88125,2004.55625,239,KH2506,F1,B6,1,01d00h00m,12
107.0,49.55634918610404,23.562208132832673,6.39369189984608,10.339248921979214,849.037889307677,139.5953498200114,66.372417275585,18.01039971787628,0.5475137531969979,3.6852273306131473,0.24539285897510912,0.8699186991869918,463.01869158878503,1315.1308411214952,22,KH2506,F1,B6,1,01d00h00m,13
193.0,60.18376618407356,26.419983699092857,9.649180939798404,50.14993779165969,1531.442174171791,169.53173572978466,74.42248929321931,27.180791379713813,0.6695892149845605,2.738054542030884,0.3520483693035176,0.9061032863849765,1761.0984455958549,933.4507772020726,590,KH2506,F1,B6,1,01d00h00m,14
300.0,66.8700576850888,21.68858002037565,18.86261873623731,-22.779976177352385,2380.4800634794683,188.36635967630644,61.094591606691964,53.13413728517551,0.843077934892591,1.1498180779484948,0.8120245044120943,0.9375,1690.79,1408.9533333333334,555,KH2506,F1,B6,1,01d00h00m,15
624.0,99.69848480983498,36.39340368370453,22.49431023839687,-5.468693282727992,4951.398532037294,280.84080228122525,102.51663009494233,63.36425419266724,0.7888916104902869,1.617893738372225,0.5998592480671691,0.9355322338830585,1822.7163461538462,1719.5608974358975,603,KH2506,F1,B6,1,01d00h00m,16
180.0,54.04163056034262,22.79189854802511,10.423903090410011,-17.78196940472104,1428.288038087681,152.22994524040172,64.20253112119748,29.363107296929606,0.7745072379596678,2.186503304025692,0.4411858932136888,0.9523809523809523,917.5,1341.0555555555557,187,KH2506,F1,B6,1,01d00h00m,17
239.0,65.79898987322333,28.511274884327705,10.756311195655083,-83.83198270609014,1896.4491172386429,185.3492672485164,80.3134503783879,30.299468156774882,0.6936961943766438,2.6506554492254355,0.3743473344396092,0.952191235059761,1973.4267782426778,1023.7991631799163,651,KH2506,F1,B6,1,01d00h00m,18
200.0,69.55634918610404,33.631546831647924,7.950638824061394,-5.030584163365406,1586.9867089863121,195.93337798902547,94.73675163844484,22.39616570158139,0.5194769734208221,4.2300433431672415,0.22513676910833696,0.9049773755656109,535.275,1272.855,44,KH2506,F1,B6,1,01d00h00m,19
131.0,47.55634918610404,20.910828885478857,8.034791543349293,-3.518543633596469,1039.4762943860344,133.96154700310998,58.90374333937706,22.63321561506843,0.7278873054109778,2.602535333077503,0.38145114067331726,0.9424460431654677,959.4656488549618,1049.4274809160306,209,KH2506,F1,B6,1,01d00h00m,20
281.0,74.8700576850888,33.431664021123126,10.970668984408107,-11.535774554619342,2229.7163261257683,210.90157094391208,94.17370146795245,30.903292913825652,0.629940960725803,3.047367855929056,0.3201108917988054,0.9366666666666666,643.0320284697509,1371.6690391459074,74,KH2506,F1,B6,1,01d00h00m,21
157.0,48.04163056034262,19.035713737640663,10.827822890551367,60.34929864305734,1245.784566554255,135.3285367896975,53.621728838424396,30.50090955084892,0.8548187469427203,1.7580370430930958,0.551659930891066,0.9457831325301205,522.9235668789809,1015.9936305732484,42,KH2506,F1,B6,1,01d00h00m,22
227.0,59.941125496954285,24.885991564556647,11.8803526498868,-63.584263166562444,1801.2299146994642,168.84824083649093,70.10138468889195,33.46578211235718,0.7939368038008211,2.094718254410888,0.4666874011360718,0.9497907949790795,945.237885462555,431.352422907489,202,KH2506,F1,B6,1,01d00h00m,23
223.0,67.59797974644665,30.625662013515097,9.66633578005271,-40.33791765091536,1769.490180519738,190.41684435618774,86.2694704606059,27.229114873387914,0.6132637491476549,3.1682803815602707,0.3027220188618655,0.9291666666666667,582.9282511210762,883.2690582959641,53,KH2506,F1,B6,1,01d00h00m,24
167.0,55.45584412271571,20.878305850315712,11.857876504988726,-63.588876208456284,1325.1339020035705,156.21364541610058,58.8121291558189,33.402469028137254,0.6823884926414747,1.7607120331816581,0.4877935787973548,0.8520408163265306,587.6946107784431,1236.7425149700598,57,KH2506,F1,B6,1,01d00h00m,25
441.0,81.11269837220809,31.49568448852393,18.334316354483033,-2.3478492184718025,3499.305693314818,228.48647428791008,88.72023799584206,51.64596156192403,0.8423076690943762,1.717854316439933,0.5660393266684138,0.9778270509977827,938.0816326530612,1810.6417233560092,195,KH2506,F1,B6,1,01d00h00m,26
625.0,112.91168824543142,41.79606727672614,21.169580406786093,57.045577414392824,4959.3334655822255,318.0610936491026,117.73540077951024,59.63262086418617,0.6160444926535472,1.9743455691416563,0.45553242622120965,0.9005763688760807,1352.7408,469.9264,408,KH2506,F1,B6,1,01d00h00m,27
328.0,66.5269119345812,23.08497707647346,18.257896581277556,30.357058702259447,2602.6582027375516,187.3997519283977,65.0281044407703,51.43069459514804,0.9312986605341579,1.2643831655912545,0.7836552854473631,0.956268221574344,1211.5213414634147,725.8719512195122,333,KH2506,F1,B6,1,01d00h00m,28
222.0,66.62741699796952,29.362587994452433,9.984710534030532,71.54500512459664,1761.5552469748063,187.68286478301272,82.71151547733079,28.125945166283184,0.6284299643974585,2.940755056881917,0.32784942816192153,0.891566265060241,1304.8918918918919,1347.4279279279278,385,KH2506,F1,B6,1,01d00h00m,29
312.0,90.5269119345812,37.466287775709496,11.996253067991585,67.55607731319122,2475.699266018647,255.0053857312146,105.53883880481547,33.792262163356575,0.47841969098469606,3.123165838813211,0.28299801120584217,0.8642659279778393,1075.650641025641,1638.2339743589744,258,KH2506,F1,B6,1,01d00h00m,30
126.0,44.2842712474619,18.091439846470408,9.16319281656018,38.96473679721809,999.8016266613766,124.74442604918845,50.96180238442368,25.811810750873743,0.807386353575812,1.9743598338097452,0.49015608525523285,0.9197080291970803,729.3809523809524,1263.436507936508,112,KH2506,F1,B6,1,01d00h00m,31
322.0,74.76955262170047,26.048294097853265,16.800061169946282,-2.302530160554128,2555.0486014679623,210.6184580892971,73.37547633198102,47.32411597167967,0.7237959881067682,1.550488050868005,0.6042371413809682,0.9121813031161473,689.7857142857143,1137.944099378882,92,KH2506,F1,B6,1,01d00h00m,32
163.0,46.8700576850888,16.60428639252757,12.799541169390722,62.26881148654886,1293.3941678238443,132.0283315072924,46.77263772542977,36.055045547579496,0.9324090762456895,1.2972563760516393,0.7527613145213492,0.9476744186046512,1567.0368098159508,804.5705521472393,506,KH2506,F1,B6,1,01d00h00m,33
