	f_p1_log2FoldChange	f_p1_padj	f_p2_log2FoldChange	f_p2_padj	p2_p1_log2FoldChange	p2_p1_padj	f_mpv_log2FoldChange	f_mpv_padj	category
ACTG1	-0.009489776484286604	0.9664965306175242	-0.1531110831101738	0.19815061047147067	0.16108178721280486	0.1486398998967358	-0.08032957654653086	0.46255964232239666	conserved
FTH1	-0.009351938034205818	0.9669913659196966	0.04579174456904446	0.7355736358262995	-0.07134509922565192	0.5587872408782913	0.027044422461279794	0.8489697036187531	conserved
RPS2	-0.2986241371358839	0.08209813845633765	-0.024356807770018606	0.9214583539548806	-0.21321539332156333	0.21304602943384077	-0.14141459662326453	0.3491601865111299	conserved
RPL8	0.03136748955501175	0.9084434889327754	-0.004888082089171116	0.9830130992691634	0.03105190269269258	0.8900438874718752	0.00802502927387609	0.9730658929894843	conserved
RPL41	-0.5038165005396916	5.2357301042684494e-05	-0.2467690627823528	0.06728243480535802	-0.1617584246815956	0.2343282574012833	-0.3776345779819537	0.00043814298331039094	fusion-altered
RPS18	0.06311794788957609	0.7639066535624496	0.03641960886087477	0.8493201955889065	-0.00513059004917283	0.9838767496284448	0.052560283076419335	0.7499310983860694	conserved
HSP90AB1	-0.30875098904211395	0.013500914473905628	-0.08216366497386458	0.5460055942895161	-0.13723707524219686	0.2957226652717869	-0.20902776750512422	0.06956255024371007	conserved
GAPDH	0.10589819588914798	0.5910644992337734	0.1987924753121227	0.20271220793239625	-0.1158730997662641	0.49343663301113916	0.16274266732285125	0.26345092741216525	conserved
RPS8	-0.12433400434305321	0.34403554030308686	-0.045297465120961715	0.7445764510436947	-0.030590898176663103	0.8429888708384413	-0.08765362797360325	0.43640976639575985	conserved
EEF1A1	-0.555234727920635	6.176993631113424e-05	-0.14266101487562213	0.3366060688519992	-0.2989377234587093	0.04254587119907738	-0.35635663129094636	0.0030441005356031075	dominant_P2
HSP90B1	-0.3735356136480322	0.08145127721693526	-0.06378279990809242	0.7124976731824731	-0.15148261011092384	0.4651448255501347	-0.1860302830457058	0.2211262471002293	conserved
RPL27A	-0.14604570958105947	0.5260844560897799	-0.10243257078843485	0.5349622053116729	0.03300106940071379	0.9055183041965432	-0.13416857374348928	0.4151768079725597	conserved
RPL6	-0.20879470218930607	0.08019227038521866	-0.0794464039306435	0.5317799385451182	-0.059907853765690654	0.6563066024304064	-0.15631142701145298	0.14860931190691767	conserved
RPS17	-0.21199802736716053	0.051844042557908886	0.19359495641908786	0.08956541417732092	-0.4555347777819773	2.2640436895808433e-06	0.0020999914780994748	0.9901962809116288	additive
HMGB1	-0.22067191260505475	0.3047204066954986	-0.02433769048662709	0.9246324394995872	-0.12681252487109262	0.5508343310007564	-0.09641898873246312	0.5602374872069876	conserved
RPS23	-0.43785552183038945	3.128411483098588e-05	-0.014546914650790263	0.9391214994127904	-0.40161883737654624	0.00012772805157317262	-0.21838640700368622	0.03179890280293133	dominant_P2
HSPA8	-0.15468539915523224	0.2206446822626506	-0.0336319201204198	0.8234772028393809	-0.06787927331759984	0.6009802809061613	-0.09342281207064357	0.41169017927516466	conserved
RPL31	-0.4648264971151912	0.0011107447682089364	-0.10919543456489277	0.4681470809553453	-0.24019112754265154	0.11117806668764217	-0.2966041826884023	0.01845156957466885	fusion-altered
RPLP1	-0.14189819021241964	0.3457630163446609	0.22855582304409033	0.0929719209272428	-0.4431101136123101	0.00045584164804629015	0.0416841355082664	0.7882253123990363	additive
TMSB10	0.06100992659542672	0.7639066535624496	0.18274949703196108	0.21116931120170926	-0.14130572209476006	0.3431267637375901	0.1272325712842116	0.3459092425705341	conserved
RPS15	0.10169787966328603	0.5547964154495869	0.05515821118609863	0.7338193151578193	0.0020892735614485053	0.9914250576989644	0.0832240601133812	0.5433208017785254	conserved
RPSA	-0.10131319239047068	0.5055890641726837	0.017723426629429738	0.931549229810448	-0.11828329106862939	0.3555750230094595	-0.02430240835970591	0.8777508710603388	conserved
MALAT1	-0.2530257786394255	0.0677177136957106	-0.018347738172458924	0.9326535979272783	-0.1930993646675748	0.16342480693667674	-0.12297375918606879	0.34004049639735373	conserved
RPL26	-0.5300665869576641	5.911690863112471e-05	-0.24829284851404326	0.07828005622848985	-0.17446885628925934	0.22559634605570802	-0.3915870940775885	0.0005380199470868735	fusion-altered
RPS28	-0.05996116325896886	0.6910317728197167	-0.03337331145947579	0.805680059952782	0.001615302223277317	0.9916748993310451	-0.04855858290390176	0.6804733197577367	conserved
RPS24	-0.39954133689791804	0.0008613504123658098	-0.04625360671488537	0.7617050661285498	-0.29360459710366577	0.019834731666022388	-0.22702391487478515	0.04537947694218252	dominant_P2
RPL35A	-0.3081687981911773	0.009526276932483759	-0.05164077953275109	0.7193155715307296	-0.18690516734015222	0.13149999251393626	-0.18755853223659705	0.09363138151105992	conserved
RPL37	-0.5405593178292615	5.4948971283686146e-05	-0.2514952455366974	0.07771954976640401	-0.17865875487367616	0.2205438483105248	-0.3981977245473897	0.0005167437627019799	fusion-altered
RPL10	0.03446829681104513	0.8533586228557712	0.05824919068758259	0.6533599975177001	-0.0469602065480502	0.7403069789690289	0.05253910733429713	0.6734197692058074	conserved
NCL	-0.31023347494890957	0.04355606003216868	-0.13633032719775012	0.375149700490931	-0.06781908562351717	0.6983640268566608	-0.23912854872504793	0.07368166526229059	conserved
RPL23	-0.1805662331108451	0.09977633255188893	-0.02368782329875497	0.8765600877231898	-0.11124484223054375	0.31009799348204	-0.09857153225402207	0.33842298868398685	conserved
RPS21	-0.17775411835033259	0.09724366045753076	0.07052971003342	0.5412603958803259	-0.30358496827882014	0.0022227622523596276	-0.024383952073915128	0.8555333346118899	additive
PPIA	-0.5114091889618174	8.829371391469557e-05	-0.21030255610552673	0.13911154322168895	-0.19414171972383013	0.17074193951056027	-0.36631510716910537	0.0011377717754897513	fusion-altered
RPL21	-0.2765686321384331	0.1862689278525639	-0.030933950974572036	0.9036461625579122	-0.1605614196481166	0.42918874201399815	-0.1273242108112006	0.44469008116744463	conserved
MYL6	0.05745232201349275	0.7171071195299161	-0.003928162415635829	0.9825421471865715	0.049773389410905186	0.7140371282310217	0.018554942479428696	0.8990263054542381	conserved
RPS11	-0.06343034193785395	0.6868313795162578	0.008798665063992905	0.9612090584688192	-0.0633733712290281	0.6219323816292625	-0.016979485679419145	0.9104065750722311	conserved
CD44	-0.33938208882217247	0.013978186333678217	0.036993431985882785	0.835439862824898	-0.4299799515227714	0.0013567001303245313	-0.0990452235242418	0.46255964232239666	additive
RPL37A	-0.19332691970072025	0.08145127721693526	-0.07657569647864877	0.5179330041244933	-0.05416723025312904	0.6714230477331721	-0.14638469663553613	0.14710463025537973	conserved
RPL13A	-0.18531904562938759	0.10544505234402991	-0.019119494113534533	0.9129864081771646	-0.1244836386567776	0.2734300031075344	-0.09567707630163909	0.3742569489287833	conserved
RPS12	-0.10093039567769743	0.5574750656612963	-0.03643065287993396	0.8380739888559728	-0.021716196980475458	0.9110430523657366	-0.06910481827295793	0.6296911680825626	conserved
CALR	0.07635248909217096	0.7253252717348346	0.09236314188436022	0.5615514187696162	-0.05530336457945961	0.7757762940151236	0.094956662567903	0.5386070795067209	conserved
GNB2L1	-0.736902277626748	4.501559063486244e-17	-0.025297608286705908	0.8641949192861447	-0.6818320374974621	6.714235467559944e-15	-0.37558845197047286	2.772199177895788e-06	dominant_P2
RPS27A	-0.26202133053962845	0.11295098859903205	-0.039647645491920576	0.8420109816773466	-0.1431298350616877	0.38754883496235115	-0.14370991744996914	0.3255322647346922	conserved
RPL32	-0.16785325539859772	0.1538953181871414	-0.04611912508112572	0.7336832417404622	-0.0635138623830863	0.6101645545312434	-0.11122994146019578	0.296319570562317	conserved
RPS10-NUDT3	-0.0070773842879219	0.974490427947842	0.03765315193127759	0.7926014669083898	-0.05892013773063109	0.6619158065767806	0.023570965959719668	0.8754907388187899	conserved
RPL22	-0.1480402601035642	0.38912282573647905	0.023962741707982304	0.9156700723975506	-0.18487172072690677	0.2381244750900439	-0.03625842285279972	0.843404107572093	conserved
RPLP0	-0.22529405360202454	0.055318229924783247	-0.09158335501466315	0.4681470809553453	-0.06233877690115704	0.6384125355895747	-0.172498891822287	0.10822174459734497	conserved
TXN	-0.4275000894737206	1.8052493806903445e-05	-0.16337928546316538	0.16541557523133144	-0.2000383965126119	0.06645449465329105	-0.3037358755790486	0.0006020807423741656	fusion-altered
RPS19	0.4738123338707055	0.0007647353220657533	0.1935063057063495	0.18928501361838979	0.1582900787296864	0.2942470907950191	0.3425692945243408	0.004721293113465783	fusion-altered
RPS3	-0.3423123325386947	0.0027900792604499923	-0.018608872254890607	0.9242932102805	-0.2963735877987004	0.012759361008592493	-0.1723712497657621	0.12177626894177784	additive
SET	-0.28636954588728825	0.01441602791784438	-0.07899025035396337	0.5438707039947952	-0.1254227040880541	0.31016255449329655	-0.19662289305579747	0.07009264592266563	conserved
UBC	-0.09703359230862971	0.4800466816001662	0.07478089814598271	0.5438707039947952	-0.21646315239058064	0.054811536213352406	0.006800018716750626	0.9669127268252988	conserved
RPS15A	-0.1002156995741369	0.5110744823251244	0.0022050719768494167	0.9923011484057105	-0.08364368697638384	0.5284033879894172	-0.03638060250021009	0.8045555720306147	conserved
TPT1	-0.276758093795139	0.03409742016392384	0.02552299782202754	0.8951788587854207	-0.34062095142743115	0.008453562004906564	-0.0857789521833487	0.5043552673397471	additive
RPL7A	-0.32009044739342213	0.0028995382922222014	-0.18039698278893504	0.13763404923689965	-0.07305864561227637	0.5561259274814264	-0.2615274653216723	0.006764772881322402	fusion-altered
PKM	-0.2943347453518539	0.020955731069525568	0.03346485612794709	0.8451991783489811	-0.3756255091573397	0.0025993497247492345	-0.0863964088187574	0.4942744284332095	additive
PSMD2	-0.11712352111484557	0.46075492549356434	0.014638723043057732	0.9472601416076164	-0.12768233120772934	0.3572233924806115	-0.03247499759062014	0.8438636744971763	conserved
PABPC1	-0.4302997885056805	0.0002560284908663994	-0.24473338893958616	0.05811975929637562	-0.1031984070700771	0.4305566226209354	-0.341668462904266	0.0008571301875795351	fusion-altered
RPL5	-0.15182412129419645	0.19702280338566938	-0.020258982493063814	0.9045806128898145	-0.08885244142195001	0.43646691619978917	-0.08050878085990922	0.4538224305809571	conserved
RPL15	0.010821959593590377	0.9591575631329683	0.013866299277126412	0.9389711567170375	-0.012504774721241983	0.9411238930044854	0.014620583449375236	0.9196854031015022	conserved
DEK	-0.10075065761780382	0.5571441871778097	-0.014979044194038995	0.9472601416076164	-0.051786538812156196	0.7571815934091	-0.05129250616406879	0.7371481164684895	conserved
NPM1	-0.8678299758550052	1.717253695038636e-11	-0.037598013885742215	0.8371036587441952	-0.7896304307565781	2.649217461035529e-09	-0.42956021160318336	0.0001996096542222121	dominant_P2
CALM2	-0.28285287638051737	0.015996159842803205	-0.1032758035089847	0.4291325777293994	-0.09632776660289692	0.44241790245059615	-0.20886879434034195	0.05405266976778031	conserved
TMSB4X	-0.202223388143987	0.17351864602909498	-0.0564793446969382	0.7259699590854195	-0.07059609083576746	0.6566399824560611	-0.1340459221087704	0.31105924931455686	conserved
RPL24	-0.33457237487997565	0.011850183723520336	-0.0479736212189413	0.7657417474829897	-0.21336682857470332	0.12108300537411734	-0.19399444830348617	0.11688020236111447	conserved
RPL19	-0.03737333321327925	0.8494007344571802	0.012071083462703214	0.951275800031173	-0.046512917304209984	0.7610359877792102	-0.004757984484082155	0.9789578481098857	conserved
RPS3A	-0.33850835300609644	0.002832057440848564	-0.24966952579305488	0.041239905463800665	-0.0376033775139606	0.8030286426816388	-0.30060525485232475	0.0024127190294019885	fusion-altered
RPL12	-0.09191912932114103	0.5402373866775648	0.011660925416332218	0.951275800031173	-0.09551462425215348	0.4447645810821466	-0.025462560436967867	0.8668650301310775	conserved
H3F3AP4	-0.21665578830578786	0.12353653466015543	-0.017049060854381626	0.9382119546879868	-0.15629450701378794	0.26287215686778653	-0.10454398800259092	0.4216272338167486	conserved
FAU	-0.07864732902268315	0.5853232732778623	-0.028873153379238823	0.8478090963344868	-0.01677953095767739	0.9189592860165554	-0.05360104002465878	0.6531756852032681	conserved
RAC1	-0.15615371710139467	0.2220033156236375	-0.021944348370607422	0.9039377561253964	-0.08803723887103308	0.4876330129826363	-0.0832679456116698	0.47562290937707574	conserved
EIF1	0.016436021963623065	0.934332542975516	-4.1670194112431796e-05	0.9995933259359112	0.012013991533487416	0.9473581912094381	0.0061249261072096025	0.9712108378353066	conserved
YBX1	-0.3025741569362776	0.01773102198324002	0.0014261082161755576	0.9962694163282987	-0.3054171253081461	0.01814061968254553	-0.12426800548815557	0.31388941543998483	additive
LDHA	-0.19810215823291935	0.1384170597408119	0.006534374740686114	0.9761799029985716	-0.20223522770306163	0.11897495403067264	-0.07205817539291091	0.5774992152103222	conserved
RPL10A	-0.09589723255620153	0.4552098086186138	-0.027582135798875116	0.8493201955889065	-0.03143531255821136	0.8217988012794096	-0.06057170265549895	0.5809016046493136	conserved
RPS16	-0.17685301686709748	0.13921995213916322	-0.06568289050542966	0.5986837697382325	-0.0492547142171986	0.7203912352620098	-0.13012872762591418	0.22887466295905354	conserved
RPL34	-0.3909071292052638	0.00015098806638692163	-0.33989998650794045	0.001429554617154001	-0.018020671581530784	0.9121817127185746	-0.3655915837002886	3.484133980750508e-05	fusion-altered
RPL13	-0.04503342710488629	0.7820358324178772	0.0034519599590943405	0.9830130992691634	-0.0390560769798224	0.7780420674775691	-0.01424549126549257	0.9238081985476733	conserved
ATP5E	-0.14605735996958946	0.1978529047016176	-0.03182270204263686	0.8122259046100234	-0.06559048463618594	0.5729120196112848	-0.08862524642824404	0.3873808181650858	conserved
RPS29	-0.10361277352021454	0.508296831868374	-0.16849969773509801	0.20679775691810626	0.07589192747255753	0.5849522653285714	-0.14327438073988633	0.23397682848555906	conserved
RPL30	-0.2493451683145226	0.03605246084593595	-0.09189907377541662	0.47376844214975067	-0.07906575069355623	0.5410869638245434	-0.18532756120431562	0.09048451835892235	conserved
RPL11	-0.3470100614818377	0.02685060691254605	-0.04044834636623442	0.8329483941853045	-0.2282670637101409	0.15293781048710156	-0.18466534107077892	0.19149732876203554	conserved
RPL9	-0.4130286910750469	0.00035266610004405595	-0.36337453371169465	0.002132127390305059	-0.012828585005310412	0.9486061573495554	-0.3874713523369394	7.75919334301168e-05	fusion-altered
EEF2	-0.1479675293345309	0.29820935865569215	-0.0114365748081218	0.954761054701125	-0.100023602514879	0.45845101581924425	-0.06852100839455495	0.6011146107897599	conserved
B2M	-0.21841685993716506	0.1399591796558426	-0.045279647687944735	0.7882740617373956	-0.099198124426142	0.5103232990074171	-0.13243780713289105	0.31871924111726874	conserved
CFL1	-0.26153257845077527	0.022000777146439186	-0.10513697581976506	0.4101355676604313	-0.07967647808734496	0.5260972472044828	-0.19897715059219415	0.058787444838449415	conserved
RPS13	-0.2158904000082384	0.17416898585313365	-0.03238804775495342	0.8734216828950079	-0.11748142494279397	0.45474481022768515	-0.11736528542244411	0.40877854539738306	conserved
NUCKS1	0.19181698308802658	0.10287494538932106	0.03927125493698006	0.779964217989706	0.09275533757752387	0.4353186478833995	0.1180043919422468	0.2763941758120417	conserved
RPL3	-0.1656289238405433	0.1559122707769958	-0.07373374153873329	0.5418818029859938	-0.035528365241161826	0.8013604045909789	-0.1292799614614501	0.21444348893810636	conserved
HNRNPK	-0.1353513631965127	0.29240136993605875	-0.021309699873035444	0.9045806128898145	-0.07103354724515196	0.5745579255505929	-0.07310430130004779	0.5261321878170032	conserved
YWHAB	0.06714779325220606	0.644345195401678	0.11835831782446715	0.3161294496205088	-0.06585715750259635	0.5856269043847947	0.09709334968814021	0.3512355313500871	conserved
EEF1G	-0.14286607144418575	0.24629394361489307	-0.037633594072901476	0.7886689269738919	-0.0536053759148299	0.6905893265388905	-0.09123970858998917	0.4072558922842789	conserved
RPL36	0.1452794703791785	0.4286849559138819	0.038676520048349004	0.8466021524950582	0.04900778629316773	0.8013604045909789	0.09018681316118436	0.563306400805765	conserved
RPL38	-0.3268232432583905	0.0036938387204289765	-0.051298691612175096	0.7127208471071962	-0.21123773596103096	0.07786227946759004	-0.1976974158381564	0.06522390633719564	conserved
EIF2S2	-0.3094513488267254	0.03431667328667808	0.045680637808357585	0.7912258239099331	-0.42032154640036845	0.0031764074995464654	-0.0784820574092259	0.5907383098093199	additive
HIST1H4C	-0.20265747225920017	0.2148480795778619	-0.09073416277914252	0.557136420785238	-0.03329581381249818	0.8689782153305415	-0.15790787939671683	0.26273163778926467	conserved
CCT5	-0.4792032800091636	0.0008210831770533854	-0.10284944488561105	0.4943752287868549	-0.2629149640720322	0.08369376778968171	-0.29929386351411863	0.018103574917865663	fusion-altered
NME1-NME2	0.02299270243488686	0.900297471678976	0.026086440656032016	0.8598796488524024	-0.01985581018612242	0.899482786735131	0.028039498660464096	0.8338733481271873	conserved
RPL7	-0.4711287007621594	0.0002560284908663994	-0.174732758282799	0.2143972412980227	-0.19029300493398638	0.17240064669413294	-0.3321798071661399	0.0032963082208172386	fusion-altered
HINT1	-0.5277548099243901	1.7801947257939904e-07	-0.021157687452752847	0.9039377561253964	-0.47438436271239814	2.4975892652663677e-06	-0.2695067375579106	0.004729824454744483	dominant_P2
UBB	-0.05559676662831497	0.7402867218741533	0.01373835579763405	0.9429121303621825	-0.06512948960830624	0.6146780059673992	-0.010321110420733305	0.9487007170890182	conserved
KPNB1	0.04688011348283423	0.7721148832146755	-0.00506131618564766	0.9800059458264515	0.04316770516778244	0.7516095200491187	0.013692677539239095	0.9266634295888752	conserved
RPL39	-0.10660023827730278	0.41373617513155664	0.02505332538231965	0.8738364011801281	-0.14182381861105836	0.206969024651425	-0.02136899803614499	0.8831064083876937	conserved
RPS4X	-0.15269857429748382	0.24816140272965914	-0.07289259171025501	0.5773702792892951	-0.023897377725137326	0.8876921974736183	-0.12142414861081414	0.2955478025580932	conserved
RPS25	-0.5093157549856924	0.0005321792951631681	-0.17559052938144873	0.24694198210102913	-0.19992374232997204	0.20147455974934186	-0.35087425790213167	0.005441706399687361	fusion-altered
HNRNPU	-0.17337084403234632	0.20665644105930484	-0.00911566392796481	0.9641197788782522	-0.13117692304708264	0.3237503190604543	-0.07743370243182522	0.5433208017785254	conserved
PFN1	-0.227687985125511	0.07284164784211816	-0.09479312529728702	0.47325788592301765	-0.05768972108977688	0.6923202671340841	-0.17546513163696115	0.12519038218746198	conserved
TUBA1C	-0.16388216490325813	0.1598349853961089	-0.02182569932600211	0.8959134561212041	-0.09723386738213194	0.39870048852520906	-0.08788896712981276	0.4117634860935606	conserved
ENO1	-0.1463737564233316	0.29677488352545295	0.03349641609250997	0.8417423645983324	-0.20869204955376686	0.10545634706341842	-0.029729301139406264	0.8508840622564149	conserved
PSMA7	-0.4563326647314134	5.846214517020737e-05	-0.03726894219388368	0.805680059952782	-0.37004922759077696	0.0015489062554169067	-0.24789586245689338	0.02031507170554548	dominant_P2
CD59	-0.402260015751607	0.013978186333678217	0.013858057828979737	0.954761054701125	-0.4388996633297305	0.00714788247099544	-0.1402338095306567	0.3461745953787666	additive
RPS27	0.07712512315735923	0.6235175655992355	-0.01173409638089056	0.951275800031173	0.08102271826842473	0.5321639045805566	0.01986383778615189	0.8982821746917465	conserved
H3F3B	-0.2621112675876005	0.04973458593984332	-0.001229705907309662	0.9962694163282987	-0.25277456675282967	0.0604115496181269	-0.10800252333998207	0.3950914864826236	conserved
APLP2	-0.13470343346790156	0.3058044269906505	-0.027145166106054427	0.8688832317731925	-0.060909102217853846	0.6522654721224835	-0.07791163804808614	0.5025068064331425	conserved
RPL36A	-0.0974929240043193	0.5127528465943514	-0.18522713102122798	0.1447232181191945	0.08995696987443653	0.4797113908551386	-0.1461093018769753	0.193858455800543	conserved
HSPD1	-0.2701348709724505	0.10951270372505269	-0.06151842119627635	0.7332777580421589	-0.11037410675812688	0.5234222555240673	-0.16694189040226637	0.25741285586292667	conserved
IGFBP4	-0.2756133547165443	0.08645542120769138	0.0001947276045619217	0.9994202791156008	-0.26517945753325695	0.09801655256098546	-0.10676232091468929	0.46943943470927463	conserved
RPS26	-0.2444627112205307	0.10921053787914145	-0.08956265004223596	0.5519674158506725	-0.06397483045384497	0.7102515704908541	-0.1789822049709019	0.18573120064553922	conserved
RTN4	0.12946657725998792	0.3080195368447615	0.04827425662352116	0.7179846854734424	0.03160325083642325	0.8316847589432979	0.09265613992940185	0.39764088391662666	conserved
BTF3	-0.5405469584349737	2.7371651009078116e-07	0.0011963083178169692	0.9962694163282987	-0.539666045790301	1.9286781054558798e-07	-0.24821321246433248	0.014453971713380063	dominant_P2
HNRNPA1	-0.3315305549396892	0.001511780407759429	-0.25130149526887213	0.026926232526088504	-0.036848306623028654	0.7937492854776472	-0.29681604804045625	0.0011377717754897513	fusion-altered
KRT7	-0.5343071653598765	0.002248950624414911	-0.32844401304977394	0.04911764813629419	-0.06617568985929058	0.7467835034219273	-0.4360460624497361	0.0023688452554485304	fusion-altered
HMGN2	0.05197077005863035	0.7727124616985585	0.01169020760194023	0.9522314560117469	0.0202414476551522	0.9082840174285591	0.02892486845671477	0.8508840622564149	conserved
HLA-A	-0.0700547969577869	0.677804974966168	-0.04374405336255879	0.772374876067536	0.006755400444137806	0.9739900786048986	-0.06031754090854601	0.6479151753479829	conserved
RPS6	0.05373802749368261	0.7766250677437403	0.051389493022045214	0.7385834851314667	-0.026834675450152917	0.8806861368288258	0.05807216516375993	0.6752821076500343	conserved
HSPE1	-0.5005000946454656	7.037957205556557e-05	-0.21817519859138623	0.11296463321665703	-0.18260637244216055	0.18232483990846984	-0.36409359819844855	0.0008571301875795351	fusion-altered
RPL4	-0.3397614343753674	0.0027089935680114107	0.12731591842379808	0.31970630995948934	-0.5369409260355937	4.981078474375038e-07	-0.05705272937861249	0.6555414029023706	additive
RAN	-0.5268575428762731	8.829371391469557e-05	-0.09521393517849012	0.5172847816192291	-0.3333662244174122	0.018865658555170133	-0.31791727784718715	0.007512775972817987	dominant_P2
YWHAZ	-0.018806311882335613	0.9315087289524726	-0.04442659461316528	0.7659607470994344	0.045712666430490594	0.7638146533007922	-0.03829963824277288	0.7936337073829106	conserved
CHCHD2	0.1564688386804581	0.2220033156236375	-1.508591971455074	1.1406200431595807e-53	1.689908700034931	2.2592055805589548e-66	-0.6060035109103271	1.6897103267377022e-12	dominant_P1
RPL23A	-0.012584821363560206	0.9591575631329683	0.04365381646995951	0.7768688736960567	-0.07243310961370684	0.6057298665471539	0.02530836694081787	0.8762537903345894	conserved
KRT19	-0.15441855227765602	0.49896440347728865	-0.03992281173940854	0.84623592557007	-0.04631168165974241	0.8607019428733022	-0.08767823400775188	0.5991330168688853	conserved
CALM1	0.3460568774883674	0.0018232049053627255	-0.04478810101948978	0.7488204311458985	0.4416758053964411	3.7501209963909234e-05	0.10441849663204379	0.3516057011815956	additive
PA2G4	-0.3496899913703112	0.026837975588536955	-0.0035786075765976313	0.9874843801234551	-0.3332717285952121	0.03670213300136902	-0.14199477746955216	0.3265318335371163	additive
NACA	-0.26744975044084573	0.03237394531615534	-0.03881055701983648	0.8003623306582682	-0.1646893411487932	0.2019587765198795	-0.15443764060346973	0.1901682024055346	conserved
RPS7	-0.23601465850498501	0.0674908836292439	-0.021317692074512885	0.9137449041463477	-0.16944459555764174	0.19071700594964025	-0.120269655119919	0.31771141252329366	conserved
RPS20	-0.18453389913600304	0.21470884282384298	-0.03155640350109681	0.8655103454966127	-0.09299433848535275	0.5322131365071242	-0.10372903149962863	0.43731989948162553	conserved
POMP	-0.3937252351333037	0.023272884298858636	-0.019498372258163706	0.9400404095110988	-0.324786379096716	0.06334115235802303	-0.17387389169207174	0.25470762609538367	conserved
HSPA5	-0.3336811713829263	0.055734645452683966	-0.0037384616562662638	0.9874843801234551	-0.31108890467649564	0.07445380180497764	-0.13081468357449655	0.39738933237150303	conserved
STMN1	0.027028157615925585	0.8994049002898034	0.1311963290666152	0.32813535418913886	-0.1256517958986543	0.3415789484373869	0.08379435841378456	0.5006988082805752	conserved
KRT18	-0.10180114397445032	0.5465231277992604	-0.04272846250011927	0.7926037316217549	-0.01530618486121734	0.9403982928016877	-0.0743943592399351	0.5895595465123393	conserved
CAV1	-0.2919992508150674	0.01773102198324002	-0.49361285003571864	9.890162727746695e-06	0.1774693506148402	0.1630403578337143	-0.39172913482599603	8.253650753431447e-05	fusion-altered
EEF1D	0.007321494829838143	0.9766529766820349	0.045040649743285734	0.7951565344364778	-0.05842840924102424	0.7415564780328499	0.03512061730406607	0.847295642062792	conserved
S100A11	-0.42116111546915813	0.0005742107871824009	-0.08464468549617907	0.5400071647908332	-0.2517907203750018	0.054662231546991256	-0.2645738348017563	0.01823933494952331	fusion-altered
ANXA2	-0.11972506858996056	0.4087221742526787	0.1542219775521758	0.24159052333546593	-0.3398677724016152	0.005083381874215351	0.026091183297397177	0.86859447224842	additive
HNRNPA3	-0.4457846985767478	0.005403372314387764	-0.1017359864211659	0.5213851918796123	-0.2090104422221778	0.20920443699281158	-0.27972585760227353	0.04537947694218252	fusion-altered
SERF2	0.019721495019148022	0.9323321567191117	0.023514705889022647	0.9064139898766861	-0.019263279867446834	0.9192148228742875	0.0252106289060302	0.882464012929274	conserved
MT2A	0.1387975420191775	0.2849949635404784	0.3425691191875622	0.002417786190995584	-0.19165093748801276	0.10911136612915878	0.24580697452298714	0.01549988176673222	fusion-altered
