	f_p1_log2FoldChange	f_p1_padj	f_p2_log2FoldChange	f_p2_padj	p2_p1_log2FoldChange	p2_p1_padj	f_mpv_log2FoldChange	f_mpv_padj	category
RPLP0	0.18186273874834927	0.006713841881659067	-0.24810746239757028	4.756367661799648e-05	0.4517638660138594	3.90497218014323e-15	-0.01990854524344741	0.7776445691377019	additive
TXN	0.032937056397676454	0.8126147074135736	-0.1156745369749688	0.24645702586744406	0.16240649084756564	0.05950664599066608	-0.025793970659563483	0.7696165090636481	conserved
RPS19	-0.11383302670713738	0.2210700727385575	-0.5330382690925408	5.410141041085179e-15	0.4056346258615998	3.1577710168298997e-09	-0.3111961434502832	2.0425957610183155e-07	dominant_P1
RPS3	0.503282087212446	2.4140185158468324e-19	0.10834506435394148	0.15146060761398875	0.3913232692455689	6.888343956129154e-12	0.29891620169368804	1.2216384689612185e-09	dominant_P2
SET	0.2665632569020678	5.256545521665827e-05	-0.09161888833444043	0.3078192073016921	0.37800708980074615	2.1216837519926703e-09	0.06925587004574425	0.3141262728032209	additive
UBC	-0.05587650240955988	0.5508791216944458	-0.19218892914057925	0.0029651467881777927	0.13476768799320557	0.04731016476241275	-0.11818474295706609	0.04980777005633846	dominant_P1
RPS15A	0.22459041450733458	0.002754205666111206	-0.174455293187224	0.027264172950682012	0.4268178598751814	3.1449427585788254e-10	0.015003966009917713	0.8712297760088803	additive
TPT1	0.307499370586805	5.88337976435212e-06	-0.16894829738629538	0.028921789967545176	0.5066718030274889	8.609948212353097e-15	0.04849784426443344	0.5134789097965196	additive
RPL7A	0.18164497020120854	0.006745703319834268	-0.10031000593112727	0.21092164373694094	0.29616015551851516	7.129806517272465e-07	0.026099903194349277	0.7026429055656938	additive
PKM	0.04338859388999478	0.724325603850837	-0.4336352364989925	1.6030708189347637e-10	0.49589022825164547	1.7626466268505845e-13	-0.1745215015868871	0.007558140359095689	dominant_P1
PSMD2	0.12534749522322455	0.12667539237102257	-0.0994973619471128	0.26108841506837743	0.23963590140065952	0.00035955466258815334	0.00786140783101943	0.9249467267363312	additive
PABPC1	-0.15297934405171096	0.023514768007075276	-0.29006211304258556	4.264235521616076e-07	0.13620662714621531	0.03672368529503925	-0.21761191801577945	1.9814832842185987e-05	transgressive_down
RPL5	0.154529763548212	0.07064594800029052	-0.18092152137122305	0.02530145316696178	0.3605579312561804	3.749272882141316e-07	-0.007383021288128529	0.937861230226528	additive
RPL15	0.2600196885775505	2.584338919224838e-06	-0.17195494195558667	0.004185785018318858	0.45011269878091265	7.49428451699478e-18	0.028987631678287544	0.639309759475741	additive
DEK	-0.020460619300753154	0.8809862037406403	-0.0388376365443992	0.7647200542150285	0.01772300733990228	0.8929623212923523	-0.01995751449822058	0.817021758873406	conserved
NPM1	0.3705567299735966	1.6671863081976542e-10	0.10828187221302786	0.16197861496465757	0.2627197688159885	1.350782407940368e-05	0.2342963456080793	6.060866874351801e-06	dominant_P2
CALM2	0.13421366643475321	0.1541423923010575	0.04829121445342275	0.711109692975915	0.09001583241678669	0.3719387455893111	0.07456883820292327	0.3375613673486055	conserved
TMSB4X	0.11640813706612942	0.24895888340680833	0.16967780719577183	0.0577997355792701	-0.05165072085052214	0.6630652428709403	0.13237667065186584	0.07744612755408108	conserved
RPL24	0.15803128559797697	0.036428420761495495	-0.16741674537618392	0.022268738803346566	0.3447599718632075	5.649972037448955e-08	-0.0025143014044952273	0.9758588984627418	additive
RPL19	0.03665269923106068	0.7053633527148071	-0.2848004258735498	2.0940864545529125e-07	0.3360459521634356	5.48734040615802e-10	-0.11263182711628907	0.04718651777726842	dominant_P1
RPS3A	-0.05846140129958472	0.6276561916811767	0.4670171256787208	1.7168421483336856e-10	-0.5483271611586447	3.5083570275956124e-14	0.17933488361635003	0.009336906718409796	dominant_P1
RPL12	0.19990326193088043	0.0009460547541657666	-0.3036065898403229	2.8230974459568566e-08	0.5252625776441943	4.731087128747772e-23	-0.03443263093788661	0.5832137901570131	additive
H3F3AP4	0.02707064878954508	0.802018839473172	-0.07669511814001913	0.3673149127936757	0.11210378647013802	0.1097201504147505	-0.014266908495145943	0.8501647165038256	conserved
FAU	0.32733826785522596	2.1395340623738605e-08	0.04114676804337601	0.6960701061390026	0.2909749476548249	9.648301122126985e-07	0.1778097691731367	0.0011145826482516874	dominant_P2
RAC1	0.04022762015492885	0.6905783234160074	-0.17483105318711728	0.007333496886722429	0.2283013218504477	0.00014422505064083828	-0.04897990599863908	0.45017664903347987	additive
EIF1	0.029703953439961343	0.7689873111424997	-0.36747132360498724	4.055485219199996e-12	0.41021538060791507	7.189989045513885e-15	-0.1574516282729152	0.0024880396417784607	dominant_P1
YBX1	0.15278424137039542	0.013730453098176785	-0.17124521998653172	0.003753291950364207	0.33705183281253887	1.1482557774963e-10	-0.005090926316231327	0.9407190960408461	additive
LDHA	0.302444254159696	5.4228692227807245e-08	-0.26290163604306727	2.2573723736952872e-06	0.5909444189072208	6.858784445679415e-29	0.011427531294121069	0.876399196998783	additive
RPL10A	0.05336239853188189	0.5920995325850892	-0.2554269945153608	4.6451004401242716e-05	0.3268636659606494	7.327045888399667e-08	-0.0839333583774726	0.19359826046520123	additive
RPS16	-0.15407947902411956	0.025964279679928336	0.6710240193838239	5.884749748405309e-30	-0.8456033533547194	5.3319628455734743e-48	0.23709692070714747	6.060866874351801e-06	ambiguous_nonadditive
RPL34	-0.10410480389046724	0.2944690043729215	0.2911387534062774	0.00011445341570057768	-0.4250092881292839	4.908257223675762e-09	0.06934732337918341	0.3707914087885483	additive
RPL13	0.29229463150739887	1.5162823957507614e-07	-0.2924265225062456	8.217278483042532e-08	0.6110119860234615	6.227755702004581e-31	0.00030637190217707046	0.9970235929745906	additive
ATP5E	0.1392167617840974	0.133842620822754	-0.05482440102038727	0.660684331679064	0.21023960154847188	0.009333573852954644	0.027446212692001846	0.7486814898457234	additive
RPS29	0.719466428922102	1.7949530074018735e-20	-0.3634929426509842	4.494756766454523e-06	1.1437877971890362	1.782185392330028e-49	0.13984586086270756	0.07081839162954193	additive
RPL30	0.29644887444137835	3.8651369174945584e-05	0.04454068186085085	0.7226414061127997	0.2590689194490112	0.00044180181444000656	0.16071512893228357	0.017288767845758987	dominant_P2
RPL11	0.12943333136526444	0.055874533989908645	-0.3391057749672449	2.368187517183881e-10	0.48600302659644207	2.7970019649040124e-20	-0.09120883890002374	0.11811295896158482	additive
RPL9	0.3766492478541046	2.0425240527915357e-06	-0.07247104198838068	0.5606681737711902	0.47952774187172387	1.0500497930119321e-09	0.12824484225165075	0.0996312189343934	additive
EEF2	-0.12010871073398662	0.16393894022108252	-0.3800655605094492	6.032160498201558e-09	0.2559134009691637	0.00017251853888603256	-0.24327468760901771	3.307266020825908e-05	dominant_P1
B2M	0.16802128567541377	0.08237337688694782	0.6311631912985426	1.2335563941491769e-14	-0.43583684756401836	1.3660119531704455e-07	0.38470056032102223	3.1185442654017855e-08	dominant_P1
CFL1	0.4518897513058732	3.0911903296288535e-14	0.14107182065962678	0.05495595317729465	0.30670889390254724	7.37815070459183e-07	0.2907406091444032	2.4472695319097487e-08	dominant_P2
RPS13	0.2649525306006118	2.947387650979593e-06	-0.22664484309376615	7.750709569330941e-05	0.51403023797001	5.455987174782266e-22	0.011124007981217873	0.8814921545593651	additive
NUCKS1	-0.26240738644018075	4.9778125110657825e-06	0.022490159168219476	0.8423540574356211	-0.2955790258436174	1.9887656349606833e-07	-0.1099394382946202	0.06233914417781255	additive
RPL3	0.08267090942694402	0.28677500084540153	-0.08440416657557585	0.27541985824515275	0.17715492035353333	0.00278172027615774	0.00012994476961549647	0.9984994128029028	additive
HNRNPK	0.23034749375414595	0.00033567284312702113	-0.011515449689597028	0.9271120919543491	0.2518612208764967	5.5434086752140795e-05	0.09757422448384498	0.12377754408164506	additive
YWHAB	0.04463132255839066	0.6789528972329707	-0.037426983387983656	0.747459816892539	0.09103685019771261	0.2700328851637905	0.0030695958956048464	0.9705110719549592	conserved
EEF1G	0.24622693387735525	6.960917030044359e-05	-0.21304147561362463	0.0006978142379825376	0.483172552589163	4.0150786849669704e-17	0.009699409790915912	0.8972068185345007	additive
RPL36	-0.007533527816483794	0.9660365407253952	-0.5149452258986987	3.789431457632935e-13	0.5106732560982074	4.0107500856514226e-13	-0.24147459831897017	0.00018535057201541372	dominant_P1
RPL38	0.03278022109825241	0.7623253223831516	0.0779749671767752	0.37016866717644464	-0.04337238690253233	0.6382211610052907	0.042269802119017534	0.5270766433911742	conserved
EIF2S2	-0.02703169189530423	0.7887272277958006	-0.1456256749583677	0.021718081598544454	0.11755338255082258	0.06533463110451548	-0.07723511489221761	0.1872915133482554	conserved
HIST1H4C	0.09343150224564388	0.2603725393482255	-0.06745361787218096	0.46247469069063996	0.171962671705337	0.009127449782196083	0.008103101114627488	0.9148408778643234	additive
CCT5	0.21224808751555044	0.00040873449390605755	-0.06410811602117576	0.45688996533048115	0.288701216406999	2.9934322108252485e-07	0.05849781162536334	0.3432838968675191	additive
NME1-NME2	0.0347616130211636	0.8661849887829355	0.01651919689061902	0.9416303922357732	0.034726234970228004	0.9105843499290286	0.015573523001279465	0.8976041137613882	conserved
RPL7	0.27131545586581646	0.0006107720437908927	-0.04863542903951311	0.7140950881896236	0.3423752556972248	7.954107696290624e-06	0.09027429016186897	0.2413965330873077	additive
HINT1	0.07864642617067773	0.4415589954547027	-0.13494156118798747	0.11975691239220121	0.23159070170891485	0.0016049328821000494	-0.01604629000629064	0.8619623257750794	additive
UBB	-0.08373921729153647	0.33271018813793235	0.1247702317214003	0.10847297676149215	-0.22244738393251107	0.0005344266177082651	0.011365750148789247	0.8874930530004501	additive
KPNB1	0.2182128748126125	0.0007414172149290683	-0.18045124378620356	0.006945352037330028	0.4195441143023855	9.225281464461591e-13	0.011147643228391206	0.8875314812137033	additive
RPL39	0.2075680724508294	0.027086265374779647	-0.06245728806505859	0.6473936923213436	0.2956432274182129	0.0006959030518945143	0.05020456115087404	0.5789742556707419	additive
RPS4X	0.2580068931527599	0.00010293965027586855	-0.23125797939169382	0.0005142828215464173	0.5189103806134829	4.9088051067064505e-17	0.007898603740551987	0.9228739540117443	additive
RPS25	0.6081017418693637	2.222061776307258e-15	0.2651539154140764	0.0012349312691684446	0.32019244437892247	7.344981834216575e-05	0.43299304362792856	5.5869331661555536e-11	transgressive_up
HNRNPU	0.0596506943396372	0.5180527814280018	-0.10743055356066018	0.16781080452526434	0.1791758761069566	0.005194249300367939	-0.01316032006758352	0.8696434846878076	additive
PFN1	0.2695454491917613	5.019790587132264e-06	0.008478669731649737	0.9456132840272046	0.2687859478766923	5.468025155746371e-06	0.13136761232891545	0.02220947273821041	dominant_P2
TUBA1C	-0.04333429124578167	0.692939022191337	0.03551991207939669	0.7662126181334454	-0.0876550728104194	0.30038672526038424	-0.003239980545831996	0.9697481063623422	conserved
ENO1	0.01614180987868846	0.8941817946203173	-0.3080288290893161	4.1619765189241897e-07	0.33719657317238466	2.4587717444996475e-08	-0.134160414705664	0.027046143709093414	dominant_P1
PSMA7	0.28696946595559664	1.578065209926914e-06	0.053228478164342174	0.5892689150872265	0.23767765178732264	0.0001123193461561107	0.16419324476402491	0.003386407355638075	dominant_P2
CD59	0.44457122900125157	2.518815389895185e-16	-0.5100229986449366	2.120905802058995e-22	0.9811808051713046	6.117679419687704e-78	-0.017115638177687423	0.7946490322106115	additive
RPS27	0.15958550420081646	0.1213687408184404	-0.10401701226967568	0.37683227238370104	0.2924941435576564	0.0010202828729469313	0.01729138098101236	0.8766904161658414	additive
H3F3B	-0.25694920739880944	1.0109269390232353e-05	0.014867073850739524	0.8989459701514331	-0.2816992228645672	9.867278896392732e-07	-0.11130148136244072	0.05991504457331637	additive
APLP2	0.3965655275791813	2.6047898433522362e-11	0.2010662763527445	0.002261085642266245	0.19094641887723	0.004033079414673466	0.29567804511385026	1.0457841543790688e-08	transgressive_up
RPL36A	0.2584144767741676	0.04341770214126207	-0.08838530141220027	0.6099194083139171	0.4185004823440133	0.0010380315721857485	0.05312278543928606	0.6498917337299253	additive
HSPD1	0.26822110568494784	2.60265569097159e-05	-0.20323898032290053	0.002337337353972555	0.4980574480851854	1.0565507535131037e-16	0.019769522463571092	0.7891111995899881	additive
IGFBP4	0.054882102308788865	0.7497044022443985	-0.6382380000769506	1.2968013846439553e-10	0.729375396651243	3.3178933372593415e-13	-0.2340885508208823	0.008553888609088598	dominant_P1
RPS26	0.22547272252822997	0.0015319415102386738	-0.14163886712607232	0.07655125835737596	0.3898771673267268	2.102086327537565e-09	0.0266622164640399	0.7279992609912177	additive
RTN4	0.062029089200996784	0.5334701464761807	-0.15436773012618915	0.03910070753130862	0.23206918684859099	0.0004568159839947056	-0.028838561375899664	0.6912489675771855	additive
BTF3	0.11878039089359305	0.12034473364785257	-0.22269424587175432	0.00036908049151009704	0.3592808185941733	9.48010562613954e-10	-0.03454704861523135	0.6172789265458551	additive
HNRNPA1	0.31321513318989586	2.1303099655789646e-06	-0.017543849301549872	0.891504576095409	0.3448566255999751	1.5664349309158925e-07	0.1358556363463283	0.03622499997354468	dominant_P2
KRT7	0.3783059651555945	1.422073581725821e-09	-0.21768511951828995	0.0011128045883850792	0.6282929461276999	4.804720454341182e-25	0.05912958325272718	0.3905880525887172	additive
HMGN2	0.16362484605253833	0.015727139140504977	0.006769393834238389	0.9562031823767397	0.16184314086594645	0.013046807271087707	0.07195892686545037	0.25223697655129185	additive
HLA-A	-0.13028069175458706	0.1548651974198092	-0.08947129365770384	0.3898635105444896	-0.042491315745906075	0.7095739451717898	-0.09626835429623083	0.19133469645633341	conserved
RPS6	0.10099179208553365	0.24895888340680833	-0.3365453176927001	8.489366243405253e-08	0.4603101953541013	1.0987247970628666e-13	-0.09922967320574695	0.1353820719923496	additive
HSPE1	0.30502841705925116	0.000516679308524224	0.05089842939643242	0.7290384979837919	0.2640672376789328	0.0036274152134450712	0.16250574442414764	0.044134598107349175	dominant_P2
RPL4	0.35197898757709734	9.774020176384492e-09	-0.6850456875913551	1.659486216232311e-32	1.0687748721908463	7.761141635264258e-76	-0.14077746395223464	0.018727416663166945	ambiguous_nonadditive
RAN	-0.16662657192567537	0.025857319498349993	0.15315191830882777	0.048561128708651	-0.3390614382527651	1.5655673310746199e-07	-0.0038287087347227194	0.9658387281781998	additive
YWHAZ	-0.18605363935593544	0.007916267898463118	-0.15477969804000444	0.03637435728589749	-0.031313082718681606	0.7617948058565053	-0.16464335108040834	0.0057801835267321505	fusion-altered
CHCHD2	0.08719402066010314	0.33068073174050316	-0.141636278686121	0.06360181210061015	0.24450997484918482	0.00018922922988359422	-0.015493130572989294	0.8511270695960924	additive
RPL23A	0.3325013395019518	5.5217595834039057e-08	-0.09502333940998724	0.25554024974687095	0.4471381870033349	8.472561601749225e-14	0.10476620395872119	0.09757969364914254	additive
KRT19	0.17927384168825672	0.007531533187764955	-0.06858376282181837	0.4459666105784961	0.26038182829156487	1.7013925408718796e-05	0.038564758528238874	0.5653936046489086	additive
CALM1	0.2276007063291618	0.0005288174277266268	-0.1678668273334528	0.01583723050447053	0.41695946780691867	4.52269336347524e-12	0.018236810071943665	0.8053743658964425	additive
PA2G4	0.011976531034105625	0.9230013866230823	-0.1561173893867212	0.023413374105746135	0.17624572006344227	0.006383521617037709	-0.05538638881000112	0.39703725825872427	additive
NACA	-0.0032502716344793244	0.9885699658401177	-0.23924187720598494	0.004951999592881064	0.24925532293607075	0.0029932834411068227	-0.10169996460161947	0.1993528198989489	additive
RPS7	0.7190521004608776	3.598838960570485e-18	-0.2977310823706963	0.0005031278927358316	1.0844836352717193	3.06752435124587e-39	0.16757683502263276	0.03431958345136166	ambiguous_nonadditive
RPS20	0.13463153832495942	0.10964418079191836	-0.20619880486904713	0.0047923542794291694	0.36342456966089076	4.6764841403726887e-08	-0.021552566284503468	0.7868643092674921	additive
POMP	0.2710632059729692	2.2499961216779565e-05	-0.23066365923757182	0.0003650132823026392	0.5304680391730051	1.0368089386827982e-18	0.011896745607071617	0.8859149862336241	additive
HSPA5	-0.27166018009118315	0.0009272728327735537	-0.07803571278565447	0.5193275511373099	-0.198328117639527	0.02245273662671303	-0.1635022464103915	0.029137909646003306	dominant_P2
STMN1	0.036414167550687035	0.7911651682786007	0.36717803648005715	1.6611293804445182e-06	-0.33440826954535446	1.7013925408718796e-05	0.18960624889596547	0.007015328550341833	dominant_P1
KRT18	0.23869282854247764	0.003927399802791614	-0.026433335308983005	0.8561263763846336	0.28325751627009	0.0003669732280137631	0.08574178347509309	0.2723888521230522	additive
CAV1	0.04301827778243132	0.6916420076661565	-0.03131575024820955	0.791756235223661	0.08274728335089591	0.32863553263170436	0.0044260012242033344	0.9582066675065676	conserved
EEF1D	-0.03408549747436597	0.7892961113793915	-0.5387377760016723	1.0827633249967975e-15	0.49969477013770147	7.680584787470041e-14	-0.2707878566436967	6.591545228885656e-06	dominant_P1
S100A11	0.01516428750419686	0.9097455511882752	0.0038762257900347014	0.9762291153546045	0.013624296946432846	0.9139328695004613	0.006361697432367518	0.941493652628727	conserved
ANXA2	0.2591932380501316	0.00032895327489888154	-0.40335218732002404	1.0663564871564636e-09	0.7024902330170331	1.4716442417996285e-26	-0.045827927207896746	0.546002383553103	additive
