	f_p1_log2FoldChange	f_p1_padj	f_p2_log2FoldChange	f_p2_padj	p2_p1_log2FoldChange	p2_p1_padj	f_mpv_log2FoldChange	f_mpv_padj	category
SCAMP2	-0.531387912088716	0.000440177937396696	0.13955295694678865	0.3902203243322134	-0.7968830909584829	2.8169937024846333e-07	-0.10536340401831132	0.45327611935507706	additive
KMT2E	-0.04535811689362172	0.8332093436119904	0.09054283283898719	0.5894168247319289	-0.14936390662426646	0.31090750415982316	0.021984756564621344	0.9176613520443139	conserved
DPAGT1	0.012987247524695048	0.9591282506750717	-0.04240434595605952	0.8261351070512305	0.05939937320800357	0.7490236675191099	-0.015152427740787837	0.9481123958643598	conserved
KLHDC3	0.05204771729160693	0.8137810678263351	0.20432348071005635	0.2180008155977701	-0.13040470180864128	0.4447525879454424	0.11775675090194787	0.4184669442248662	conserved
SMPD4	0.03595525049989139	0.8836135250927573	-0.37339617878409814	0.0243327651171398	0.48229634330327176	0.006951487867526772	-0.11186437294564874	0.44726571815853333	additive
MOB1A	0.05590811491730881	0.7762178531460947	0.057509817030856614	0.7422724211610837	-0.004187139098205769	0.9854588601990308	0.05716532051693845	0.7192003149407467	conserved
TSC22D1	0.5466923744108998	0.0034017270980206795	0.028578438563314587	0.8955572616122177	0.48758762464026933	0.008613429404960968	0.2250059205055005	0.1049939775327061	additive
HMGN3	-0.028714174832220007	0.8994007529209428	-0.012134380462479928	0.9528690026755551	-0.015963729247897684	0.9449658929176725	-0.020439629529052563	0.9213548816610447	conserved
YIPF6	0.21596577205598078	0.13349906161263206	0.06580090947988386	0.7158939475892081	0.13294647677669688	0.39285128981956596	0.13709452736301228	0.2890745708125221	conserved
GTF2H1	-0.08684194949496143	0.6275813217256876	0.04617571498316402	0.810539401575808	-0.14712523777048986	0.3173286722228561	-0.017676598750009244	0.9375766722738597	conserved
DYNC1LI2	0.11371659922198507	0.4772842875107257	0.06218700899102282	0.7197437485575953	0.047136279958605816	0.8086573179935035	0.08817438096047822	0.5290649514879299	conserved
EHD4	0.09733463538873388	0.574618919636085	-0.020400056882561936	0.9210219816213818	0.12645598801565663	0.4069412046573443	0.036287387130298	0.8450094169861185	conserved
SMAD3	-0.6830933615028327	0.00010064395328549242	-0.021462583886163185	0.9239341471535056	-0.634789608390947	0.0002716320421335265	-0.2626611180521166	0.05490589603012886	additive
AGPAT3	-0.01701852557594146	0.9474135944459136	-0.18955080341426866	0.23139451774291986	0.16578508383690918	0.28797095643875437	-0.089582384720919	0.5542553940876951	conserved
UGDH	-0.4891957064081679	0.0002145321636692458	-0.0882554683655753	0.5846033690018985	-0.3342154585770748	0.00971092576522429	-0.26560267652801745	0.0190214211263668	dominant_P2
AKR7A2	0.058518291899904186	0.7766055771708891	0.032874751296279	0.8728448814995821	0.02498347843166214	0.9186146499026832	0.045318526710643924	0.8008707799413582	conserved
ARHGEF2	-0.010454146229573625	0.9665538958605512	0.1179138460544507	0.49237369533849185	-0.13520463299612318	0.40865730840660097	0.0492521993987275	0.7818333622526221	conserved
EREG	-0.08712574846521196	0.605053209986568	-0.2643504257919634	0.03817584926788497	0.1428624268371872	0.2878301031102048	-0.16348495637392102	0.14283417433831969	conserved
SZRD1	-0.05279209527912557	0.792837024752953	0.19868347711773068	0.16252925275377245	-0.282127546627464	0.03856752700788795	0.06036302670449144	0.7014981601296876	additive
MARS	-0.1037797647484712	0.5402254761818311	0.2330825224863734	0.11293889959422661	-0.42616894718548554	0.00422473436981502	0.046569790199212376	0.7892487096846315	additive
MRPS27	-0.07313965106265222	0.7011004034537135	0.004679379815887881	0.9830823190700735	-0.08135324566332147	0.6463375772909052	-0.03262787478638578	0.864163879291486	conserved
MCUR1	0.052890979311519926	0.7983406056247816	0.09813432021309278	0.5492841573777265	-0.04465499417217843	0.8248488316402238	0.07460715607751237	0.617191907261902	conserved
SLC35B1	-0.11744832152620906	0.46320684287185077	-0.1571057209128397	0.2851348890042023	0.030453573372973997	0.889289665722425	-0.13505453517243926	0.2819745995275077	conserved
NFKB1	-0.04405999610929148	0.8380510743021884	0.06652051138852079	0.7071633283236867	-0.12063630672731689	0.4263179090676795	0.011863200338334746	0.9609061444173033	conserved
SKP2	0.04586824204602408	0.8236468571944184	0.06394170343146456	0.7023461658302769	-0.02089011267395975	0.9280491060759113	0.055521077144513264	0.7249441005048562	conserved
GLB1	0.03310730858706795	0.8905166606255421	0.10704652118462084	0.5381103493404115	-0.07191823964483504	0.7063432157606871	0.06741690320850731	0.681289737080315	conserved
SLC39A6	-0.06636051470283806	0.7345856021023474	0.014086006750088857	0.9491526147781781	-0.08504446068390177	0.6228699937881785	-0.024606320628809696	0.9023676568507317	conserved
CMAS	0.2810244331326005	0.03339898791602619	0.14691337387542835	0.31098738938126036	0.10236555195056246	0.515027251218012	0.21639642846986054	0.05490589603012886	conserved
TNRC6A	-0.045043704566895375	0.8328393362593539	0.14135275407509806	0.3499083660451489	-0.20550534932895867	0.14001349732984794	0.04302187493293629	0.8038399019062299	conserved
LPGAT1	0.050414115642328027	0.8093228393071953	0.02479744472902182	0.8999876774798026	0.024583043782984985	0.9163639428040008	0.03759093347522858	0.8354923848175234	conserved
PNPT1	-0.16347969116354075	0.24123409602325455	-0.0010000855725347422	0.9968195221997564	-0.1683956046074799	0.22057344538928825	-0.07597098010650427	0.601537583287908	conserved
SNTB2	0.1555760950622151	0.3188043632052724	0.02218241494166776	0.9163034292009241	0.13321929890969755	0.400363110039487	0.08490811087185746	0.5719107146653138	conserved
HCCS	0.06674364448946127	0.7359636213367879	0.034488537106275044	0.866169930803624	0.031501889958295184	0.8915992275898466	0.05013712223265416	0.77357228860847	conserved
TMEM126B	-0.02681528557834309	0.9156278475959901	-0.009072450771490739	0.9690102208089887	-0.018005660533394068	0.9422169111375576	-0.017651514126811336	0.9389119127742858	conserved
PPHLN1	-0.13055788920022585	0.3968420288673022	-0.07790766456544741	0.6495834028216397	-0.04727819143656301	0.8087633408332731	-0.1035736781939857	0.4442218287884493	conserved
CDCA4	0.08377782650839154	0.6457232952107733	-0.02654527673905007	0.8948121573156517	0.11923914970987173	0.4458570727237495	0.026893052661027924	0.8887056102893472	conserved
ZBTB44	0.06009221847790571	0.7730228030867423	-0.07028125324113829	0.7060190071667977	0.1462588396798773	0.35459555038677115	-0.0044810367109908425	0.9840831194645548	conserved
RNF168	-0.14856656064938598	0.3102583518560453	-0.011056151981904778	0.9604929735193258	-0.13949422875235443	0.33501602398949193	-0.07517271491432613	0.6097147123780426	conserved
SRP68	-0.10111497557331442	0.5531722413199206	-0.021968451877536186	0.914833509107674	-0.07868335955168876	0.6511144510436073	-0.05985448071588453	0.713293701253991	conserved
AATF	0.11364877928126099	0.5070177305711968	-0.12548481115341378	0.44079888561751485	0.3019910331067833	0.047083245396811205	-0.002207112808112866	0.9929236917193224	additive
BFAR	-0.03635717462209832	0.8759605966786113	-0.024905479353212124	0.901728400787612	-0.010411676249091896	0.9672033640640423	-0.03056202912359881	0.8705463353712396	conserved
ZNF131	-0.10335609421580466	0.5331499910915151	-0.10420103593896844	0.5093924477422963	0.0012462642572114728	0.9947889412031298	-0.1032037246099357	0.44192632277588695	conserved
HMGN4	-0.011880848899797026	0.9607645540189379	-0.005619200539761515	0.9813017392137307	-0.006164111690363538	0.9793724290735035	-0.008684998194263958	0.9715405020213239	conserved
COL4A2	0.005325454646874838	0.9827953559927102	0.5725519674989493	0.0002718837286493326	-0.5882806198902802	0.0003616418625237884	0.23097914161279814	0.06640409359733886	additive
FLNA	0.3104921403163111	0.061239775961529415	-0.04606665179969377	0.8293807489370357	0.44887748350299944	0.013136425329113334	0.09724820841469249	0.5246540340572666	additive
IGF2BP3	-0.003590218613206065	0.9881134843904851	-0.09209322411137837	0.5394076046883695	0.09280056572031907	0.5405615475242914	-0.0472065338789099	0.7708609813650587	conserved
MRPL22	0.10753263509528493	0.5149482876217485	-0.04270220529242545	0.8237332329224736	0.16713882340227224	0.24018043737035621	0.02969103102595182	0.8735981094352167	conserved
ARHGAP18	0.16135673839550788	0.3458011908676302	0.2211126190031825	0.19914328883505678	-0.03188507352175683	0.8967373307329994	0.1987979447765304	0.1682898421706437	conserved
GTSE1	0.5154655794111991	0.0005412775942871377	0.16125508616925396	0.27819852518727006	0.24379612983457963	0.09222021816348114	0.3383993276734966	0.005705678393597026	fusion-altered
UPP1	0.2911665040836081	0.049873724124854066	-0.08078960723988889	0.6498560957087341	0.4812139381780131	0.0028126700216045543	0.07773255635695123	0.609751190637287	additive
LTV1	-0.06172826823662326	0.7536082376148717	0.03411005189644294	0.8645534469158805	-0.10355543565405465	0.5235056352301428	-0.012247593010119746	0.9591420959145883	conserved
LAMB1	0.32921054342852474	0.02746730031927619	0.010722618942302982	0.9626970104920403	0.32537164000706553	0.03302376956922218	0.14363778869468352	0.2695311847339641	additive
RAB7L1	0.6276384565495083	0.0002976158030682725	0.15795639150453114	0.3290574681484265	0.3160496575756111	0.05137566369267092	0.39001963441213083	0.005188508137024731	fusion-altered
LDLR	1.6071483602776266	8.227959040956079e-13	0.7807023726764581	4.0714311688805195e-05	0.46283122042848307	0.01703258911203821	1.2683752609721612	2.928375620072785e-12	transgressive_up
BIRC6	-0.10717937776232281	0.4956820662151863	0.03219644246388712	0.8641006146696375	-0.15128960962213317	0.2694368018583308	-0.0338313708346366	0.8506089726872824	conserved
ASUN	-0.004223573397017419	0.985981494848661	-0.09412358118460828	0.5385712152256851	0.09392156845600827	0.5428582356856331	-0.048185425904787346	0.7683107399816173	conserved
DCUN1D1	0.030212353743482415	0.893922725270345	0.017663082976393976	0.9301062883669755	0.011570818897109049	0.9615923038982981	0.024056726926461814	0.9014630346098755	conserved
NUP155	0.02204903404647135	0.929407429113907	0.03764996755220757	0.8451114980816906	-0.017858972138755917	0.9397391497577734	0.030235434459012427	0.8705463353712396	conserved
SMAP1	0.050446711598667246	0.8190288992915715	0.08471804198805075	0.6431509793771492	-0.03360081185306158	0.8858670504017544	0.06645326729412192	0.6841452790916233	conserved
MARCKSL1	-0.014281296017164609	0.9549394971471773	-0.005304650284861431	0.9813017392137307	-0.008786689533420456	0.970064129294586	-0.009775627324560604	0.9670246609696128	conserved
ANKH	-0.2368667547358255	0.09016705053044533	-0.2603793287116566	0.07341445717267421	0.006742855404866857	0.9763924975852527	-0.2556801779531447	0.03727564694499377	fusion-altered
NCAPH	0.2935138700756109	0.046009180001905105	-0.10717874321950975	0.5171024035688192	0.5302245852196112	0.0009040514276206998	0.06674281701460283	0.6788359567312409	additive
POLE4	0.02500436530698449	0.9199492508262076	0.3291715630727562	0.02744648626418304	-0.28635079918260575	0.055298075778168476	0.14893688251182335	0.24403847173816354	conserved
TMEM43	0.13559663376946227	0.3952926321709421	0.14308264166654686	0.36732539603629444	-0.002891560389931692	0.990292402252567	0.13976262698567485	0.2843276550167127	conserved
YDJC	-0.1443991981874972	0.3324503044439816	-0.03845964125841979	0.8435313585930324	-0.10145614588400205	0.5219979450193384	-0.08868277076364824	0.5345616433081725	conserved
MARK3	-0.02998594141081743	0.9005059395339586	0.011518401830168204	0.9604929735193258	-0.043659192180723526	0.8339859406559093	-0.008691592837785143	0.9715405020213239	conserved
CDK11B	-0.10294759858196259	0.5409122247350785	-0.13292641545357559	0.38757480844126946	0.024943210832879915	0.9152933453496446	-0.11618772043986653	0.3781121842612547	conserved
NOMO2	-0.02173203163833609	0.9319389855847319	0.018018657056439562	0.9388017021863446	-0.04342516125638638	0.8526199905947456	-0.002035341171912379	0.9932594105782153	conserved
NCOR2	0.21640917275139357	0.12488007204582448	-0.08704090035324553	0.604843732884183	0.38796229220055983	0.007824230212774858	0.052020706163414955	0.7594402657325132	additive
ZNF770	0.02568682950182321	0.9167279568988256	-0.01593737729708613	0.9381130634740801	0.04398109999366878	0.8259478761787757	0.00433142989168476	0.9840831194645548	conserved
NOC2L	-0.22238495299917452	0.09622495199985158	-0.3193465326612633	0.01884220864795117	0.053576134260165276	0.77261686518029	-0.27768370113123475	0.01727078632119473	fusion-altered
FAM134A	-0.010840214909297435	0.9643281241660469	0.17740197736026375	0.26306265332157003	-0.19633815071023777	0.2030366306508101	0.07229775489908166	0.6499049999138224	conserved
IMMT	-0.12854076649923035	0.45223204556721514	0.07811277389992143	0.6826074369566133	-0.25919234004440583	0.11035139504912571	-0.020109498415231714	0.9304813074937625	conserved
BNIP3	0.42155073743843957	0.026974318640080038	0.5223665617889157	0.00796484715421017	-0.036022261566942194	0.8841984908672645	0.5521885801478276	0.0023708194777715946	fusion-altered
CTNNBL1	0.12306913312285685	0.4503897610464453	-0.09187342741367246	0.5846033690018985	0.26112652173819656	0.07093613681459873	0.014446435395779294	0.9515912338228036	conserved
PHGDH	0.001306009314854032	0.9950670897003929	-0.1774325376482143	0.1999887836958547	0.17959005054402782	0.18145065258404394	-0.07810978954508357	0.5863132327385644	conserved
ZMYND8	0.0009319725209471157	0.9965709622542982	0.16888145155682496	0.2975731619032768	-0.1702391322119824	0.2810168583154508	0.07521509596358865	0.6326170267545872	conserved
POM121C	-0.05321124928837429	0.8034123735356316	0.05621543473353795	0.7719895174835333	-0.12041596931631099	0.4569170806542898	0.0022153680145357043	0.9929236917193224	conserved
DPP9	0.2044365718814588	0.16459405426034338	-0.022541940118568204	0.9143669414199381	0.2560105201858633	0.08576551112993863	0.07961986666224362	0.5996927101981404	conserved
E2F3	0.09597226900834259	0.5746046730561956	0.14732506920679095	0.3249275698864564	-0.042914056919755195	0.8326844641018181	0.11996447211150817	0.351252414271579	conserved
DHCR24	0.10488517168602277	0.5360703733254836	0.365045831210091	0.012626419839722614	-0.19169972780569697	0.1947881520190023	0.22284604124515792	0.06503172011428858	conserved
NSUN2	-0.007024789041535626	0.9772879531502604	0.021450344078840746	0.9142787165681457	-0.030646011625552784	0.8888060722912409	0.007759653655532465	0.9726984487529934	conserved
XPO5	-0.051492751221375976	0.812983561120756	-0.06787464763709951	0.7160080196811991	0.016871025475040297	0.9465937680359737	-0.058781397194276414	0.7289557319078015	conserved
MANBAL	-0.197954934850453	0.18787442444957053	-0.04340869800838221	0.8330848882596176	-0.1449897757074169	0.3556088454728233	-0.11280985441258001	0.42358350101490405	conserved
SAMD4B	-0.05055475598105977	0.8094062920114954	-0.11578060898462275	0.4561212091574841	0.06282701396345065	0.729365048351007	-0.08084395636313703	0.5800083201935905	conserved
EIF2B4	-0.04598522341884762	0.8292768125098354	-0.07822702261276285	0.6436186201207981	0.0339788519923347	0.8739829286299011	-0.061819151993073564	0.6931089034234252	conserved
ACSL3	0.2469360410671453	0.06239577255687889	0.5072618784116212	0.0002068449183668053	-0.15596203951234788	0.28190220444653913	0.4041158639403815	0.0006666750647965269	fusion-altered
RNF11	-0.0882513300023335	0.6251671474782595	-0.03681304016333107	0.8551986768400864	-0.04966679646965559	0.800296573187183	-0.061676800705078284	0.7014981601296876	conserved
C10orf118	-0.3669374528429817	0.01157970896524597	0.009622942319141447	0.9664261963240458	-0.4064787657871187	0.006955743165399746	-0.1366789767018528	0.2975554048336305	additive
ARL6IP5	0.16601646909996043	0.3094073117255473	0.039203888956548014	0.8565522968865877	0.12226971360827882	0.4761442413097589	0.09836265234744247	0.5133903088946843	conserved
PAF1	-0.4033096937768538	0.005932717051485599	-0.47623259310465466	0.0011305980139552747	0.037505994039167045	0.8606243828754844	-0.4693423029802848	0.0003986481566651875	fusion-altered
PRPSAP1	-0.055959053440107716	0.7831109835508373	0.0036334789325652944	0.9871971156123247	-0.06181882688294106	0.7394315495340005	-0.02516590639152464	0.8968560447089113	conserved
NUDT4	0.06601472818314205	0.7425572476188085	0.040563573019149445	0.8458411200714504	0.024797108268295856	0.9213133182163606	0.0526536829707082	0.7627244379213142	conserved
PRPF38A	-0.29431035054982385	0.033966726239656464	-0.2735809444471739	0.056276668543470014	-0.02002752783043165	0.9329748030913058	-0.2952979850044541	0.01621454175446068	fusion-altered
CHEK1	0.033177126201231845	0.8885530976855294	0.044836498956911365	0.8229652297907283	-0.01322911597809084	0.9582501156724521	0.03893255244972594	0.8324912566628513	conserved
VASP	-0.0043421196105633735	0.985981494848661	-0.0104986367189699	0.9626970104920403	0.006860896340201492	0.9763924975852527	-0.007497956597083309	0.9742801112022541	conserved
UBQLN4	-0.15373811873316234	0.31748779049516196	-0.04581825683320712	0.8188855384035175	-0.10202073300452177	0.5386239347058519	-0.09622755143516626	0.503571054605176	conserved
SERPINB6	-0.2725453481940337	0.06976133440661868	-0.05524346663004696	0.7820932128762628	-0.19214962760181503	0.21350307450152384	-0.14841697871748322	0.2701395014072541	conserved
RCE1	0.06192375225150567	0.7538544841927621	-0.12749733253340542	0.41515910669700595	0.21620807929632066	0.1331757723644309	-0.027407966030701093	0.8868568386346127	conserved
RNF220	-0.12038853061689686	0.4689230541935218	-0.08504555129966457	0.6299744702931604	-0.03206457271141042	0.8888060722912409	-0.10180252643159572	0.4748743903488026	conserved
CUX1	-0.47424604811517707	0.0009965515058530043	-0.3758144250345792	0.008460455095096818	-0.052934998769474585	0.7805961892396702	-0.44685007768981977	0.00046902214013267693	fusion-altered
CNOT11	0.3923003624543024	0.0029367309106524313	-0.18171963313879166	0.17899258002863455	0.6922907113627472	2.2103825444349932e-07	0.07052086988466215	0.6281201390525907	additive
TMEM185B	-0.18265754132367937	0.20427810958382064	-0.32983141217474715	0.019601687417723612	0.08835836793174998	0.5968743910863962	-0.25778173358122103	0.03288507465431233	fusion-altered
RITA1	-0.40550380673677433	0.0046319987944760535	-0.3225651981486756	0.02463378377227768	-0.049525606898980286	0.7992971881438687	-0.38231398178614084	0.0027038949130622934	fusion-altered
ABCD3	-0.04904476770409678	0.8250378850533783	0.0028293840456449365	0.9903188456101168	-0.05442509441899653	0.7899008803952914	-0.022217933498889023	0.9199301986728002	conserved
DHX36	0.03816488028815378	0.8647056517218427	0.005738816853839008	0.981244181264786	0.03286031242442748	0.880389504057585	0.021654210912229428	0.917822000559947	conserved
UBAC1	0.18155826656486238	0.20186809968088257	0.04526215401056096	0.811836226446349	0.12790327812746755	0.3969901294378297	0.1102682124497798	0.40788620467099146	conserved
SGPL1	-0.040747509453729874	0.8515413458999407	0.08318370916234982	0.6160290546263563	-0.1350010209035407	0.35463814280091943	0.021231998229076135	0.9199796685037834	conserved
GTF2A2	-0.3151940668565999	0.026202274662250963	0.26937655106561303	0.07476928056442243	-0.7637747646810076	9.20570728459112e-07	-0.01107074563626863	0.9641206413387927	additive
KLHL5	0.18512432635211248	0.2146750146361233	0.07061574244073474	0.6978647339180766	0.10182451762419732	0.5452762943296218	0.12596131038884067	0.34812703268454576	conserved
FAM83H	0.060057498301021146	0.752674224545028	-0.03277950199221582	0.8620411375633971	0.09956778003149491	0.5161039193101443	0.012262407216605263	0.9573315995976196	conserved
DLG5	0.4360287251418745	0.0019373208518353485	0.3130922955948447	0.02425039405638272	0.07170075030630127	0.689488047034726	0.39686175433945753	0.0010645791513248179	fusion-altered
FOSL2	-0.037873074771516475	0.8733521007269028	-0.09715319536933202	0.5761115670796636	0.058279267683197244	0.7665090812429757	-0.06526937877035323	0.6875959608358202	conserved
NDUFA9	-0.14954588003178435	0.3094073117255473	-0.09568428169648716	0.5534042232208541	-0.04731629994484638	0.8069884828898988	-0.12206761372798142	0.3428088280243662	conserved
SGOL1	0.37246398732597547	0.008431666569770107	0.2337204932526567	0.1020768746961439	0.08881463862845444	0.6021460405834815	0.31699500482311027	0.008945676324079653	fusion-altered
ACAP2	0.06911654370734892	0.7197998747986992	0.159973399256914	0.2949597059833298	-0.07903739769091564	0.6548261059385738	0.11019073189851586	0.4184669442248662	conserved
EXOSC9	-0.06733366599882616	0.7370968616965495	-0.024239746938292502	0.9119524175333255	-0.04352943005260745	0.8404657407368088	-0.04466864942574586	0.805218265421228	conserved
RAP1A	0.03762208667565321	0.8733521007269028	-0.055124557510733495	0.7719895174835333	0.10055615044796963	0.5472542762994377	-0.008728093514044086	0.9715405020213239	conserved
CASP4	-0.09769232934167876	0.5536447169946519	0.0962261731715617	0.5407637271346196	-0.22446625017215255	0.0914429657012601	0.0007378518448005201	0.9981460335997938	conserved
TRIM29	-0.4664906396578673	0.0018609277085339488	-0.9791518859431637	1.038412249608642e-10	0.34316699667931816	0.015216687936239733	-0.741774997977976	2.6986110912518394e-08	transgressive_down
TMEM223	0.1087166660532057	0.5474990192232287	0.10622002387446196	0.5543463509351753	0.004629309934824655	0.9854588601990308	0.10692602364952541	0.4723442031838045	conserved
ZHX1	-0.05737734095798593	0.7774044625073124	-0.12695193006594965	0.4184864098135005	0.06475236002852094	0.7249010281145587	-0.08899436829044567	0.5390308081355919	conserved
LSG1	-0.0120579249975941	0.9603919996669997	0.027317230305515555	0.8906567412828804	-0.04218126517689353	0.8343656227213304	0.008215200583637661	0.9722647861090379	conserved
KNSTRN	0.33799070517237595	0.014117230208266938	0.006609036312104823	0.977944821026968	0.3408111800380149	0.015116281238802038	0.14666204001210514	0.2274136542362689	additive
RP6-109B7.3	-0.275666378965508	0.04981191334599189	0.05641260094657378	0.767701477805257	-0.407591413133205	0.006579926283860389	-0.08154038234705968	0.5873775369776747	additive
BROX	0.04782507822452518	0.8258098428594761	0.06185411937902603	0.7361279382020263	-0.015438010267744558	0.9500977314629219	0.05468383598050964	0.7458068403597852	conserved
MRPS14	0.17056060471588505	0.24398160384033873	0.2598580851452774	0.07336236179668226	-0.05362074184073803	0.7823339657491933	0.2176979177873913	0.06942589692365637	conserved
C5orf15	0.12371376857282876	0.47032310861806376	0.17634380120564597	0.2772556326995533	-0.03571172356973071	0.8776605496092924	0.1495369267753316	0.2694178586664937	conserved
KDM5A	-0.02033966336187693	0.9319389855847319	-0.006814799505403412	0.9768856954167553	-0.013367360272634613	0.9547391248814879	-0.013508174419883867	0.9539884949386503	conserved
IKBIP	0.11450051689903276	0.522540961110673	0.008867184153326546	0.971054443003101	0.1106063228434784	0.5330899921815104	0.05892279287023707	0.7357752442918918	conserved
MZT1	0.08911541410489182	0.6205761669898473	0.08082388018096147	0.6425650932562733	0.006723058879562708	0.9768093737827545	0.08499187432175687	0.5627094705288984	conserved
PIH1D1	-0.16609526313139872	0.27640401976018086	-0.2582008027434649	0.08504754839479345	0.05502899836293918	0.7780587946237957	-0.21146614216842935	0.09317745839120643	conserved
ETV4	0.5194320613039622	0.0046319987944760535	0.16716604080116487	0.3218965519764222	0.2060925040825096	0.21877711505951708	0.3439346621178063	0.019742489491676903	fusion-altered
BICD2	0.08354515290713171	0.6487279712421266	0.017060744432733674	0.9363403550153895	0.06704202024389326	0.7187943986435537	0.04936440429787565	0.7745742562605223	conserved
BTF3L4	-0.023143707818061843	0.9272791784187169	-0.05618555664170677	0.7673092097003961	0.03512991136575966	0.874138616787943	-0.039352561635922684	0.8311481628416263	conserved
BRCC3	0.014993621131428651	0.9550116889206147	-0.0394523970076688	0.8524756204441271	0.05803278817741909	0.7721823012645458	-0.012019765884965707	0.9617914528636969	conserved
ARIH2	-0.013968552990598461	0.9577790582307223	0.15010879619583434	0.36942811160303246	-0.17366054503664302	0.27739807630997	0.06007135594323554	0.7241594502717476	conserved
MEAF6	0.06780875896278027	0.7236030406922884	-0.06080874087175131	0.7346926954796346	0.14258287100495284	0.3368125233876605	0.0028549095954403347	0.9894895525005559	conserved
MRPS33	-0.07000211892523557	0.7202721945387046	0.09853102521229232	0.5752340796500021	-0.19543397833916068	0.2027429091733215	0.013169013659275555	0.956454021245063	conserved
NUP85	0.036472582312522595	0.8801991158773902	-0.08431364121306292	0.6434083984292692	0.1324931397405477	0.40870557481390685	-0.021828145938984644	0.9211766452679568	conserved
TGFBR2	0.3422334583499782	0.035177137960522284	0.6711026687180975	0.000177548860200092	-0.15271095574952512	0.36287791854142504	0.5602765255913006	0.00031597831287106696	fusion-altered
PCBD1	-0.23754745817453607	0.08749984505224576	0.05587615270787516	0.7682818289845343	-0.35818870661626073	0.013732344590467908	-0.0704011927609766	0.6526582913346344	additive
NAA35	-0.11228958218150911	0.49328143413761133	0.10508784842015238	0.5186074850398891	-0.26251960841522437	0.06395571314638472	-0.002050162022702834	0.9931576063089741	conserved
ACAT2	-0.2833842184732958	0.05884481672692516	-0.08189225262105153	0.6539736551050924	-0.16456024406456707	0.28665915248615376	-0.17085883518184353	0.19223388325059312	conserved
PRPF4	-0.04867959904231071	0.8222601022056508	-0.025341235109004344	0.9008445379356632	-0.022579051430961485	0.9267420727582776	-0.03670317666689956	0.8444884228821606	conserved
EP300	0.08422269705842055	0.6352365001230044	0.03009424728746367	0.8786260279182909	0.05265756771602458	0.7823339657491933	0.05680177108742455	0.7275494419476313	conserved
GGNBP2	-0.006126257383443287	0.981709625322408	-0.04701232834876765	0.8139065721767158	0.04347404816283613	0.8362575547569272	-0.02633929209381728	0.893308577016897	conserved
ELL2	0.014431758916005477	0.956150877474313	-0.03314969224448534	0.8700943098067566	0.05080055581552356	0.8002329708172482	-0.009568512480079979	0.9687188011614092	conserved
ATN1	-0.13835241646249596	0.36095766389892436	0.11696840916119725	0.4568812099834587	-0.3189448110376568	0.022341540310709642	-0.007885623464230326	0.9726984487529934	additive
TFAP2A	0.24055552424523077	0.05815746309252733	-0.006038416144201575	0.9787375212765039	0.26132405381880125	0.04158440539622799	0.10498398105220168	0.4090911783548781	additive
COMMD9	0.04178186755591125	0.8504943867763266	0.019133470638293036	0.9257840119498063	0.022050627711708272	0.9274045646137217	0.03033850003775114	0.8710338021951011	conserved
CTDSP1	-0.08624431062186086	0.6394456186592732	-0.19585828577083858	0.2016978210115783	0.08698224699069927	0.6179414531577466	-0.1335799202502138	0.316627775490247	conserved
DNAJC25-GNG10	0.002281716419423178	0.9827608771230469	0.001164116738644983	0.9900847949568077	0.0010564364548517097	0.9919335834383747	0.0016629674406935396	0.985390588889398	conserved
IFNGR2	0.1147105632965596	0.5171931591920989	0.0725262788092498	0.7075721044126242	0.039924964736841345	0.8608757684454994	0.09284270837660459	0.5441372680459947	conserved
SUN2	0.02639926899368261	0.9177334236544181	-0.08565027252706858	0.6425650932562733	0.12133727841082513	0.46652539571023355	-0.027015539355000878	0.89199220573121	conserved
SLMAP	0.09236198643409571	0.6282467770643572	0.24392250837064158	0.14145450890629263	-0.11052397482860307	0.5365994034890761	0.1605755725444113	0.24837105221731964	conserved
POLDIP3	-0.00026847321397022715	0.9993294664188823	-0.1317173156103618	0.3989973268897251	0.13430001527823762	0.37579009752129056	-0.06043009526597395	0.7126913063471253	conserved
TUSC2	-0.10180245685005038	0.577743886993925	-0.11637074598741105	0.5060556684715992	0.010228039207529975	0.968393717012455	-0.10711967500330585	0.4682129990332741	conserved
GATA2	-0.7527001704743945	2.0243821709335893e-07	-0.03962741014804879	0.8419792688067779	-0.6743555381207084	2.9479442716823638e-06	-0.3450404013007573	0.0056999983533858505	dominant_P2
SLC35F2	0.10990759321265436	0.5039372268545955	0.3271054026638378	0.021527864722324278	-0.1580945402172214	0.28329773710972156	0.2086330219448845	0.07739260419642591	conserved
TMEM219	0.04456780979248594	0.847076442036	0.1552582993467491	0.3709401150235379	-0.0993184599956017	0.5910903611339592	0.09338820425865538	0.5474576210670957	conserved
PRKAG2	-0.15512605470645133	0.36596449109281887	0.06794271879497286	0.7387410033705187	-0.2957744163572772	0.09873625750252171	-0.03337867953313497	0.8648307171547445	conserved
PIGS	-0.055480287150948965	0.7901346233603649	0.13606723226519687	0.4008179039131073	-0.21939408367273594	0.14373352398930414	0.03499998325972365	0.8538996192146827	conserved
PPP2R5E	-0.0037415814947871144	0.9883452505303907	0.026857490906537083	0.8990268841857053	-0.032615964245728366	0.8888630788025765	0.011611932286209171	0.9623178607598663	conserved
CHD9	-0.3233880070303503	0.028318622457717452	-0.44145207777934986	0.0034433153002169916	0.057810670923923765	0.7648982409312567	-0.410593990181647	0.0023614095968226647	fusion-altered
