	f_p1_log2FoldChange	f_p1_padj	f_p2_log2FoldChange	f_p2_padj	p2_p1_log2FoldChange	p2_p1_padj	f_mpv_log2FoldChange	f_mpv_padj	category
TRIM25	-0.15763743694422802	0.36181082783726226	-0.25680926914196384	0.0911671581712836	0.0819929150140753	0.6554837757254873	-0.21534884287229863	0.11351627863557705	conserved
NCAPD2	-0.16201717621933936	0.3720432631117808	-0.0015937503391038037	0.9945679290247305	-0.13202189215744498	0.44722544264661324	-0.08391412479594017	0.6373528466988997	conserved
DUSP6	-1.2621310365450127	3.3557222012926146e-17	-1.0284488273548515	6.354149920061398e-12	-0.14600784397176728	0.37037329990959067	-1.1611910169472415	3.35805340263812e-18	fusion-altered
DYNC1I2	-0.059985270502161875	0.7829196171508138	-0.029741394602451725	0.901814132387585	-0.023150612991377124	0.9273769736277343	-0.04771856701354407	0.8178627732263368	conserved
CEP55	-0.04502243830086627	0.8403119974313461	-0.21783312675279484	0.18773101474703377	0.14654205926094296	0.38595375008077715	-0.13801602151503048	0.382462861452682	conserved
CNOT7	-0.6503984488609827	1.8697069825772572e-06	-0.6985812345274729	3.9355699632069397e-07	0.028316028121556473	0.9011269361981924	-0.6838954430362737	1.00096667197533e-08	fusion-altered
CTSC	0.5511392028092277	0.00018857569258947898	0.524044545715073	0.00045230785342937924	0.020376872782565274	0.9376466490916265	0.551145710195353	1.1006086011648588e-05	fusion-altered
OS9	0.02482853050483923	0.9199707294807639	-0.25370689243399674	0.11172612676091745	0.2531946622381587	0.10447430819701094	-0.11799235787427108	0.46743508117807486	conserved
DLG1	-0.2702828436470134	0.11674093237734173	-0.25441970110229073	0.1341388333890611	-0.005282591859587837	0.9844480261714011	-0.27228134941413407	0.06168327239844203	conserved
CCNY	-0.17142509330466493	0.3152934587506917	-0.014330759658115921	0.9505404258262108	-0.12964489779407518	0.43866377578699733	-0.09537942890657222	0.5555066676006398	conserved
UBA2	0.04329146029802709	0.8594761892149426	-0.13589047922553937	0.49142992174061656	0.15282560175824242	0.39308941402432335	-0.05004630742246566	0.8156874963251226	conserved
DKK1	0.5016915088085514	0.00030272457075999036	1.3261010502422474	1.6372037892691416e-20	-0.7122148647449703	9.286003716634303e-07	0.9210918166167518	6.188966250258103e-15	transgressive_up
SLC35E1	0.3162077087549894	0.033180744619359936	0.1013300083226091	0.5817159081143933	0.1725444393924225	0.27162193358099107	0.2140168734309077	0.10845226774088225	conserved
PRKCI	0.30843363500116555	0.05582815799260015	0.2922412501854957	0.0675326750575972	0.005912497431025505	0.982506705764253	0.31102356958570904	0.021856703908616725	fusion-altered
EXOSC8	0.6716560957111336	7.39010834097452e-06	0.8103978656780981	1.1543126359161209e-07	-0.08268477298872338	0.6867203908069822	0.7594957728019041	3.270230935920042e-09	fusion-altered
ALKBH5	0.07321354344022593	0.7303166134269153	0.153551446505086	0.40590403178587103	-0.06666714640398354	0.7536448609650284	0.12095752899866224	0.4674772714176252	conserved
CUL5	-0.07198846363879725	0.7309615859939242	0.006180198469006864	0.9769800442758654	-0.06322486873104402	0.7625105399388895	-0.034337971245872366	0.865559536378447	conserved
HSPA14	0.052043895128358296	0.8188951893027773	0.04826571219419833	0.8356347273585769	0.0016092581601602548	0.9959212795491315	0.05372419286407278	0.7959915597421258	conserved
SORD	0.0908414319589096	0.7087333860222228	0.5866846211112409	0.0021727613769382394	-0.41999765750599344	0.023775970216536817	0.33676859822441857	0.0434163457879977	dominant_P1
PCNA	0.36379993907763286	0.009302526179541894	0.4733633299845158	0.0005181873726783693	-0.08199291790398312	0.6550909688529462	0.4262159775324606	0.000236781638357411	fusion-altered
AIMP2	0.09191855894132239	0.6579913440428607	0.015943387079701343	0.9481679410855435	0.059874872663173734	0.7820186711328222	0.056801626203114	0.778250137214587	conserved
TWF1	0.0035106073231049775	0.991604794616329	0.024813323607429997	0.9253368469061755	-0.01717339943108538	0.9497967764897595	0.015552963617630162	0.9476963072918682	conserved
RDH11	-0.556095816389207	9.22201317504293e-05	-0.31638552747514614	0.0400596859330779	-0.18220263260327302	0.2442140512575703	-0.44576746296076464	0.0004238901397086879	fusion-altered
LSR	0.22484776115411834	0.38874610167766965	0.26154170870226207	0.2974385454438873	-0.024120013640533764	0.9318900902489468	0.27128234682594804	0.23449917992074173	conserved
TMTC3	-0.7214220955415656	3.2776210841707563e-05	-0.36224620561211557	0.050385866652348725	-0.2564326287335076	0.14221981546378923	-0.552911069872339	0.0003408541999876518	fusion-altered
TIMM50	0.32969903299319425	0.08395531562111784	0.32469976054318134	0.0845327997208285	-0.002055218800465792	0.9952760874919958	0.3425040509248153	0.03368404580824432	fusion-altered
SRRT	-0.028605476275405068	0.9034244439834851	0.25956718152430136	0.1086136450626264	-0.26282187414913843	0.09389327762481513	0.1202438176791743	0.4540328496803029	conserved
RWDD1	-0.1781802332253553	0.355476860251331	-0.0464695832693742	0.8454625978856745	-0.10150433501512408	0.6020318229263526	-0.11688128912690546	0.5067686175301266	conserved
G3BP2	-0.22860340745626545	0.17421863496822385	-0.07119910224613762	0.7361729942422368	-0.12310767310928902	0.48180554732527137	-0.15455099833420788	0.3134702067405497	conserved
CDK2AP2	0.1933257349883206	0.3221778531784875	0.20216667194508614	0.28163609996305294	-0.012260307170341236	0.9660128366879494	0.2088921449861915	0.19460966304729663	conserved
LIMS1	0.0388315226058892	0.8676505040519189	0.3596790978158542	0.027517450467579797	-0.2828654402323519	0.08256246425491603	0.20455623935853998	0.17513052693959155	conserved
NDRG3	-0.19140658544063763	0.2658533671343647	-0.1240914622991675	0.5007893861473622	-0.048094722451399785	0.8235774598088406	-0.16470113123294639	0.269423954087373	conserved
PPIL1	-0.46492601760661295	0.0020981113835020597	-0.46078491270132915	0.002345101093879193	-0.0026764594191370293	0.9924988241712238	-0.47228986614142665	0.0002938198367861229	fusion-altered
TCERG1	0.01048011609210841	0.9701061816160621	0.19611904709985617	0.24694950604872343	-0.160033467444755	0.3364109753578674	0.10941523915355249	0.4989694290210591	conserved
KPNA4	0.12831154223527114	0.5467282403702777	0.02826847011392668	0.9124162944728968	0.07644841231760958	0.7235032901987456	0.08235330223426704	0.6803182431497932	conserved
TIAL1	0.1432602032267467	0.4449555803027482	0.16213788629529344	0.3630795399858902	-0.018717565914621717	0.9418844659708158	0.16135295034566866	0.2936650239706095	conserved
ASXL1	0.22777044647769568	0.12367742213846429	0.25873290451069897	0.06733261841302249	-0.029051879826605016	0.8970174140093777	0.25114000182772633	0.03771201074225516	fusion-altered
SUMO1	0.18320989669536034	0.33168561749288844	0.21654103132329344	0.22377455323635315	-0.030149266961261096	0.9047154263012186	0.21029965000923667	0.17208165812041035	conserved
ECHS1	0.2664626281527305	0.113100564469098	0.5858288648509826	0.00015451417740950066	-0.24970138707789336	0.1288078020645058	0.43115353881321644	0.0010864052545365244	fusion-altered
ITGB1BP1	-0.024452189969175416	0.9176831999085427	-0.02703373306937177	0.9049796610018584	0.002608142161431512	0.9924988241712238	-0.027515290113237913	0.8878727665634302	conserved
AIFM2	0.23133346411557174	0.2899296493910941	0.2877262207416405	0.1590567294116125	-0.043988042266025894	0.8660468040347086	0.2750121427722545	0.12496873523154176	conserved
CEP350	-0.4451106309977735	0.005416486306875985	-0.48053662434117733	0.0025436651027007664	0.02404678001482379	0.9226431464840316	-0.47264034535006605	0.0005799376484423608	fusion-altered
POLR2C	0.2155854321583864	0.23551561131407103	0.1864543544033649	0.3021668246937341	0.0157531448519288	0.9520736159677836	0.21109015624164124	0.1660979818515246	conserved
UBXN4	0.10902758303019101	0.5901873117448992	0.1565947864793219	0.4009079647421049	-0.04055825698509321	0.8622511266561792	0.1412652242440832	0.3899284075239375	conserved
NDUFS4	0.24754227801287093	0.10724401046756572	0.12996990807477077	0.44509955558122544	0.08807555838198865	0.625538131406825	0.1952822385962685	0.1444006668243827	conserved
CIAO1	-0.026083663302589405	0.9111443210312131	0.002744591496873923	0.9897597115053258	-0.023618656687234226	0.9221743421165596	-0.012284088363103539	0.9511341589252462	conserved
AP3S1	-0.22726663526457216	0.22911191682288198	-0.23032659388317803	0.20765080908913686	0.008421926644102785	0.9753904611773195	-0.23952316106129953	0.13023211868397835	conserved
TXNL4A	0.10599164570313857	0.5910510425123322	0.39751482398440646	0.01140587796470484	-0.24592754695576927	0.12952039915073466	0.2577519850449894	0.06949244015100857	conserved
IRS2	0.7805418293388723	3.09730579651539e-07	0.8133830792804013	1.4816658547316842e-07	-0.0159340025516767	0.9520736159677836	0.8175803923011831	3.78785169622151e-10	fusion-altered
PSMD3	0.06370814378004065	0.7674348196738178	-0.17672466219240024	0.31582832944813194	0.21537482815430908	0.18455154319643663	-0.059807496210667714	0.7620302463236575	conserved
LRPAP1	-0.5008789739509458	0.00020231249257954774	-0.24485759475738614	0.10281398904101022	-0.2038558869819007	0.16439224761940435	-0.38078295428404496	0.001497146271017488	fusion-altered
TMED3	0.41221981200888347	0.00460318149397744	0.18141694135792785	0.26664017373692894	0.17945363394572703	0.259523489009204	0.3052385741864088	0.016583640503785985	fusion-altered
WDR74	0.3027465202201443	0.1349863463125164	0.08627712695270973	0.725625829683161	0.15901609095320896	0.419036003064114	0.20252137920819624	0.269423954087373	conserved
AHSA1	-0.23783059098156858	0.20023373801398692	0.08341894136995696	0.7134690516011571	-0.29135021934064836	0.0850852690640121	-0.07395961985092347	0.7158184355391977	conserved
VDAC3	-0.32099559915428993	0.08581039072724482	-0.21259515198304998	0.2795564534263792	-0.06984830142115529	0.7557840145721904	-0.2783471572298909	0.08983311312830726	conserved
FAM49B	-0.1531371672878762	0.4775625412895241	0.0030384300794641882	0.9898504028921771	-0.1228486190748025	0.533012036158844	-0.07716338333063295	0.7187938384414894	conserved
POP5	-0.4597735839672472	0.014316980557907014	-0.18040817014927274	0.40008953504239597	-0.20058186661415564	0.28603074302845	-0.3299262359659103	0.05243665390082715	conserved
SAP18	0.7116979094272607	4.108111054755438e-09	0.409954985982361	0.0010289532845850502	0.24637944388073463	0.0747795392636713	0.5699925501303769	3.193362516558141e-08	fusion-altered
RNF187	0.08592122518046563	0.6895088472581732	0.000187578286300312	0.9997787328818087	0.06800650377634752	0.7535490548537502	0.045115216379824054	0.8311126430596494	conserved
FARSA	0.3519979451704293	0.032552387919690395	0.2679043410515436	0.11128822154186868	0.05394609686744731	0.8098285272153308	0.3217832365476206	0.02276303613059149	fusion-altered
PLTP	-0.29989225910631506	0.17332027704392602	0.043019511491513646	0.8618113016757228	-0.27577139015095314	0.1316073004314562	-0.1090469709478551	0.5873210568791375	conserved
TNFRSF1A	-0.21047498215806468	0.20613661793606733	0.06572483509593845	0.7558182892255725	-0.24937464742310966	0.1051486729670831	-0.07066776020485302	0.6938319287854311	conserved
F11R	0.01680227038269691	0.9644311052151736	0.05523062719930144	0.8568313531262182	-0.026676904959621585	0.9222823771375634	0.04055232493918109	0.8874584474681817	conserved
ETFA	-0.004188274495157124	0.9896079404306706	0.22584671176997165	0.1874909702986593	-0.20116262625131923	0.2263057582430892	0.1169315759120845	0.4847396929193954	conserved
CBWD5	-0.06707624390280763	0.8260616344871438	0.7905901573548894	0.00247921811900783	-0.9438249738510033	0.0009892869163927647	0.3163808357636624	0.13991396744923018	additive
EPS8L2	0.740950452832278	6.783911619532541e-08	0.9150875476492478	6.034682440582116e-11	-0.11201087255308953	0.5309353502564035	0.8451722228039704	7.062936398474778e-13	fusion-altered
AJUBA	0.0199907218039179	0.9342533289777167	0.7592208509610076	3.2183301301322244e-07	-0.7141047118840463	1.3814988902635084e-06	0.37807234574899656	0.0031890898520434596	dominant_P1
TACC1	-0.5038514961918796	0.0004724481176904975	-0.8222801216207202	3.5346189979142554e-09	0.23943984276196617	0.1069749471130121	-0.6697158610173195	4.113060739753151e-08	fusion-altered
MAGOHB	-0.07334884776175966	0.7593084910126932	0.18445293155967168	0.36347372283880863	-0.22559477045478993	0.2151527587145819	0.06091525329485544	0.787872841732358	conserved
SGOL2	-0.09078184980964617	0.6263846312817954	-0.15404094163184653	0.3544322932560256	0.05370519381354747	0.7930908182300112	-0.12930328001151215	0.38606719842207154	conserved
LSM14A	0.2246537727950033	0.18570536424991493	0.19281448814191168	0.2584168573660777	0.018176213693175278	0.9440388077269989	0.2180497776101991	0.12648411587409206	conserved
FAM91A1	-0.10820526303148385	0.6029256205811666	-0.08122453170727977	0.7124302091210567	-0.01820563789008923	0.9446985956677882	-0.10066149675419678	0.5785802515114993	conserved
TSG101	0.26900898620784575	0.09189646839409302	0.14251812168519074	0.41707069008559217	0.09267937830508997	0.6171355728395769	0.2132662082540212	0.12535008627342764	conserved
AP2B1	-0.05937841254472348	0.8012577162131252	-0.24004067081106664	0.18552760238285115	0.14895992470706496	0.41389336100359364	-0.1574826840216439	0.3599414469447805	conserved
DCXR	-0.003412721100455495	0.9917953141999601	0.46425003132573517	0.01354157714577498	-0.42485282712111433	0.019139811910647873	0.22923871366404722	0.1875897682583031	additive
C7orf50	-0.09993598569198509	0.677801102225306	-0.09918668980527917	0.6809353502524619	0.0032378034625235187	0.9921609144825965	-0.10699106595725576	0.6062425385734562	conserved
WAPAL	0.1647409502423613	0.3738892208205581	0.08716367355377896	0.674964815882271	0.05719348322937157	0.7920810897106244	0.1323790504833124	0.41229999170545734	conserved
SREK1IP1	0.03295750598106278	0.8969269788781872	0.11757598382290163	0.5709808917764854	-0.06969491034842215	0.7492422579739911	0.0811762600449469	0.6758828415972175	conserved
DBNDD2	1.3282191134822883	1.0080007333289291e-28	0.6137304074901461	1.2703132725161894e-07	0.6238954575784779	4.6586793096413005e-07	0.973784805475062	5.43812415153646e-23	transgressive_up
CERS2	-0.2123778343063471	0.2129133626149578	-0.2653511192482084	0.09450671622888183	0.04518315162232107	0.8360234095896313	-0.24784175277875878	0.07547733433476954	conserved
PGAM5	-0.08290770424997355	0.7394076253861723	0.4301882013373606	0.030429800825712953	-0.4910771552536965	0.009537429247258424	0.1720664230981609	0.3699225531954419	additive
SLC39A7	-0.14593507328034522	0.4452047669247563	-0.30050602866470233	0.06375652204718785	0.12448884007613574	0.48590527386736543	-0.23162315522914156	0.1147827804423729	conserved
MBOAT7	0.11574619596764063	0.5038861137688827	-0.12693303737138675	0.4440360006869921	0.2232842661585869	0.12264966705108206	-0.007058721926843922	0.9713461011071755	conserved
SNW1	-0.2245327164480737	0.19137749331958567	0.024078529711705484	0.9218000488863838	-0.21502331640097425	0.18219732218171797	-0.10018877984479668	0.5568885696030672	conserved
SLC4A1AP	-0.15892711405803422	0.49791200681713554	-0.12259487614730291	0.6100647784853341	-0.020963050837799344	0.9419734771153199	-0.1504220721786285	0.45524804882274156	conserved
TRIM16L	-0.6003792720271048	0.0006663585240763938	-0.1510805460171166	0.48334416181015616	-0.3688000464570269	0.03451325370131062	-0.37874678125605094	0.01864506877644661	dominant_P2
SRP9	-0.20015608576368576	0.26439994023818275	0.008063385082875341	0.9721267471008541	-0.17428009974515965	0.3015696065613798	-0.09726927546991246	0.5799752436938439	conserved
CDC5L	-0.00978906698887644	0.9715799434926672	-0.06865880555234234	0.7375706278109965	0.04946375880108433	0.816183939175328	-0.04214395744237284	0.8288653181802748	conserved
SRF	0.022605317134158878	0.9184451143411203	0.20288113108231964	0.1803358864170532	-0.15740486965053688	0.30666217710374394	0.11843903785773889	0.41059445280180484	conserved
IPO5	1.1979747768938827	4.319914914619979e-22	0.8851487601460906	3.4126080781126394e-13	0.2284286987173506	0.11496707388500683	1.0530892499809414	3.375005825302996e-24	fusion-altered
ADAM9	-0.8481043097633109	2.410431962662585e-06	-0.5466804695352393	0.002910553448674653	-0.19264842342697872	0.2914884796410264	-0.71118996506697	7.027612158299671e-06	fusion-altered
SLC5A6	-0.2533066970195715	0.3101976890987279	-0.03752994605041143	0.9051505879394287	-0.15248355047246528	0.48590120928272634	-0.1508322164820262	0.5182060466229256	conserved
SF3A3	0.4423605215132081	0.0031255070302805975	0.41026613789563066	0.006354334958652664	0.020445301170317332	0.9365252579673737	0.4382372686088951	0.000519948693749857	fusion-altered
DUT	0.1327448908012368	0.47783973019730475	0.21650900496864903	0.1921732651233529	-0.06919146742819891	0.7345562995139602	0.18367325033623524	0.21198462578657123	conserved
RIOK1	-0.17834437552421786	0.4139754533599154	0.09846223504237774	0.6871032918341824	-0.2397196370416295	0.1970606396407822	-0.036593230092234516	0.8792222287347893	conserved
SNHG6	-0.26315008258190226	0.15250870350876308	-0.3775099752410409	0.02704366859495472	0.08553725580419065	0.6772698015700015	-0.329975591802935	0.028155564420989928	fusion-altered
MRPL27	-0.06761100288566638	0.7474567195687482	0.008683820770643058	0.9692831548609072	-0.061836629701746575	0.768051341350694	-0.030708620780935787	0.8801061801421469	conserved
AHCTF1	-0.10115833850279732	0.6255930214637838	-0.01410167537135959	0.9531621156861333	-0.06853380328793485	0.7486466554237323	-0.06040148975360498	0.7675043942694313	conserved
GTF2H5	-0.23171554749336892	0.16237711584553755	-0.2682146056451864	0.08784778649107436	0.0328895231832216	0.88682144613998	-0.25878816512708885	0.05872129328212868	conserved
CKAP2	0.42537819208219235	0.003213599110889224	0.4625984107262177	0.0012547364219879056	-0.02690161337016507	0.9119875626401486	0.45407735759458745	0.00018218614832644884	fusion-altered
JUP	-0.5304715409345984	0.027542604732933542	-0.27429891555666913	0.2668746123676293	-0.13928608095640613	0.5302852017338016	-0.4225782777826322	0.04840353347065669	fusion-altered
MYEOV	-0.5461734775176462	4.3599423539054015e-05	-0.13982434915891745	0.4084532024843835	-0.36185310257853187	0.008696581611530387	-0.3468677137883592	0.004349468406513216	dominant_P2
H1F0	0.25019083004804227	0.08142803348851607	0.40338084105992766	0.0023036794688082005	-0.12326171183916719	0.44177313477842134	0.3330281617923118	0.0036312589218431596	fusion-altered
PLAT	0.7828044459979006	6.1898873681353885e-12	-0.6844306717213751	1.1080860702256906e-10	1.54888883615514	7.366067007984215e-44	0.050199109887950094	0.7378647037309544	additive
WIPF2	-0.25206340480724476	0.1232236949127008	-0.34444859566220454	0.023060293708640586	0.0737424195362434	0.7052949573547714	-0.306106354466829	0.02195164129263105	fusion-altered
UNG	-0.47930251636854576	0.0024778725173276233	0.1796976350037737	0.34233777455852865	-0.6850226473438241	1.3492743893375873e-05	-0.1347290648646438	0.43043630785029613	additive
PCMT1	-0.23645759298629704	0.1813785565157957	-0.3878350850197446	0.015164610747323346	0.11635963405271899	0.521922879592761	-0.3198969329570189	0.024335022405295167	fusion-altered
KIAA1143	0.07564781793114239	0.7091418693776145	0.019990574304784067	0.9307777045459794	0.044347910487227665	0.8412856642079947	0.05053892619937936	0.7967098281692827	conserved
LGMN	-0.3085999848873842	0.07813682615253749	-0.3387799935500815	0.04714373842327352	0.026250705159815525	0.9195171118336966	-0.3341947747434105	0.024082928799231924	fusion-altered
CBX5	-0.21465376821242785	0.2080747142263189	-0.08025885037591998	0.6990817801529673	-0.10332919938491184	0.5703842057420456	-0.15271616517548353	0.32119283571166024	conserved
SPCS3	-0.035774341595810236	0.8864589285248755	0.30706475853374027	0.08001546215108157	-0.31373924232871386	0.06178607216989981	0.140116140359675	0.4165070294330919	conserved
PPP6C	0.1342284965074952	0.45923195423592206	0.5258066963621869	0.0003685542942905181	-0.34069931072208526	0.02504018526763851	0.3326810205875119	0.010088484099127817	dominant_P1
YTHDF2	0.10290867612649611	0.5857385113753204	0.01823236223821782	0.9364548423588703	0.0682735085306955	0.7322956713503657	0.0635742813771707	0.7258634608061079	conserved
RALA	0.19007435930023067	0.28793059668260235	-0.15048909990329304	0.39862291216447526	0.3236796187357385	0.034847224668529485	0.017442538656949686	0.932131027009456	additive
ALDH3A2	-0.5072832120152424	0.011244758300865508	0.316229731515038	0.14543267150127753	-0.9870415265012795	1.0856221697999559e-05	-0.07038873672895003	0.7789856497275237	additive
RNH1	0.02217373015077342	0.921180031708855	-0.1388638656272692	0.3997988581651472	0.14130077851395223	0.37037329990959067	-0.061739390696597084	0.7178725632139145	conserved
NFE2L3	0.5869428638978506	8.094593189826732e-06	-0.40023486594537033	0.002039477115660677	1.0649751887187509	3.376096098776769e-16	0.08884624513853323	0.5550477891068595	additive
DAAM1	-0.4995194454627552	0.00024960513716500886	-0.16055913116339218	0.33315472442461763	-0.28944566302067126	0.041409158009633115	-0.33523001454257134	0.007046167561010908	dominant_P2
ZBTB4	-0.16423693976087247	0.34974651039163857	-0.4090777121466105	0.004787235365473306	0.2025244401710137	0.1868484582059469	-0.2916496132721728	0.027198178301112676	fusion-altered
SARS	0.32930386898594693	0.019850084906089253	0.009375329664855374	0.9633255583014987	0.2890441145967596	0.03968921107210085	0.17015642283578014	0.20135780739992526	additive
ACTR1A	-0.0361516132726983	0.87002414243215	0.04906355880020543	0.8226063305866105	-0.07126524403076007	0.7180610565421239	0.007484171386996511	0.97175201526261	conserved
BOLA3	-0.25788257244382706	0.17633773263351235	-0.05866150240111982	0.8144764307755433	-0.15319317453119743	0.41014945542740333	-0.1629232322121113	0.35848465180003025	conserved
MAN1A2	-0.16539130720129083	0.3964794593922706	-0.1506533599769371	0.4362145267938161	-0.006238624528831631	0.9819747915648681	-0.1667411414341541	0.31030208039984586	conserved
ZNF148	0.21647912851119122	0.25404788897323144	0.18992171323192591	0.31168733466456394	0.013335547145904953	0.9619452595230374	0.2140919154881409	0.17767719753302463	conserved
AK2	0.27733697975347776	0.09639453109743767	0.15715558593983894	0.38409185326933554	0.08523046375528569	0.6637240797593669	0.22595380687868014	0.11831491208541678	conserved
PNISR	-0.26113355933397336	0.15601584922270284	-0.1369836662849831	0.5014008551122252	-0.08720515636696813	0.6711252051141845	-0.20748760360247712	0.20239575432774395	conserved
MEMO1	-0.23356584741335817	0.34808172109322316	-0.1417527564192791	0.5915295541324864	-0.05514441013407818	0.8347851627768706	-0.20105260123748486	0.36038052669765475	conserved
ARHGDIA	-0.058566779590833264	0.7872889542115127	-0.12047470137056462	0.532314769593202	0.0519020585230521	0.813272100719311	-0.09564865361549721	0.5851589162629341	conserved
MYC	0.19113016477795303	0.30749829492957037	0.5327940685444299	0.0010646323334053147	-0.2745776440690786	0.10387741240700035	0.36688097290662497	0.009242117699267034	fusion-altered
EEF1E1	-0.24359505186041958	0.19001483066678881	-0.0255033245236349	0.9222944920073259	-0.17558678841241693	0.3245463617793201	-0.13715378927301491	0.4372036277090236	conserved
PUM1	-0.033348414983404066	0.8810474095966906	-0.12118265690030242	0.5024579547425521	0.07409111689167786	0.701906843566557	-0.08235079073563628	0.6287402651913162	conserved
CDCA7L	0.06903817021618526	0.7140449844028282	0.3203358419891128	0.025942494104317163	-0.21907187421373353	0.1419976149664605	0.2009315106751091	0.1277883112256502	conserved
WDR45B	-0.10706527844338702	0.5881519308749286	0.026961578267341697	0.9105336830081359	-0.11077426805209004	0.5442316399743156	-0.04090842391870369	0.8410541085294747	conserved
DCTN2	-0.030574724044861647	0.8985023913110147	-0.143788039969094	0.4295964731043332	0.09501344092910771	0.6123090824350987	-0.09291212170068093	0.5908670690432705	conserved
RAB1B	-0.12482091772377335	0.5287219754744084	0.002891005969584284	0.9898214922885026	-0.10318128763138401	0.5860280004914079	-0.06304842280050059	0.7497914151363806	conserved
NUP88	0.37650667817429473	0.02175727230184545	0.40534679142378555	0.012574203512963697	-0.022617033608773634	0.9318900902489468	0.4032618002768373	0.0034052951041051343	fusion-altered
TOP1MT	-0.2630451524289642	0.21242651060297785	0.021743759748457648	0.9383151798364986	-0.23504111612016498	0.2180877145670069	-0.12011110391398477	0.5643148677449996	conserved
SEC31A	-0.2275392719417266	0.17093505899867595	-0.2183027354758855	0.1803358864170532	-0.00122759654287217	0.9968104368843209	-0.23163422381456336	0.0970603254569642	conserved
MRPS5	0.20662922032662998	0.20413606345474403	0.12697876119585708	0.47070336556819325	0.05798796102861181	0.7746379020987243	0.17371679672151558	0.21604047887823666	conserved
RAB13	-0.7712983329414672	9.8118110347771e-08	-1.0865850550566034	4.961565250214092e-14	0.22225054878627123	0.1430247200239347	-0.9448426400537687	1.3058151394279158e-13	fusion-altered
PTPLAD1	-0.0407126211451065	0.8493070492837876	-0.09357911337016715	0.6257671512324652	0.04477753252254568	0.833791578231411	-0.07167944979221173	0.6797546854633139	conserved
ECI1	-0.03404872600098082	0.8938535213350468	-0.16304315686631818	0.39559331055686925	0.10672922179371148	0.5811928122692537	-0.10521229454277554	0.5641735683826105	conserved
ZMAT2	0.08164072163469885	0.6685468076783411	-0.1366224193254129	0.4244032044947062	0.19671971838741836	0.1970606396407822	-0.029611536572928754	0.8767512216690023	conserved
SBNO1	-0.1279589149553474	0.5201589205959419	-0.17752338251017608	0.32670411267653116	0.04241257720253372	0.85310242081497	-0.16145971317951818	0.3153075254981012	conserved
PTEN	-0.33242069957431064	0.0317483719444213	-0.1762146564846895	0.3058839655176192	-0.11465719970784831	0.5128752399853237	-0.2618617765468659	0.05762514571671983	conserved
MAP3K13	-0.28179898264882325	0.11471143476190937	-0.08274916367690502	0.7128047235794632	-0.1527957202481653	0.3948442698924677	-0.18758686621777074	0.25328428743632736	conserved
PHAX	0.17812697661193153	0.30632412322098906	0.06399610305242465	0.7593467650144988	0.08879084640914955	0.6347071705889421	0.1261083090488589	0.4161051910359898	conserved
RAB34	0.19474456426194345	0.22400030527880033	-0.04149314105138201	0.842295051867157	0.20949977609914866	0.1579826753135446	0.0769470859265013	0.638289645101018	conserved
WNK1	-0.1429914557860549	0.4488699739963214	-0.19764800802925878	0.2512986372987741	0.04657215990047788	0.833143676534967	-0.17907159523404598	0.23897277029867153	conserved
PITPNB	0.32456417252817454	0.036944000970168825	0.23325755764004305	0.14749994322815796	0.06150960768965581	0.7672486024472843	0.28875786073596804	0.030226568132211105	fusion-altered
PRDX2	0.1014150382419546	0.612620701790596	-0.15068228470421854	0.4052091987635514	0.22820864480830388	0.1537611361664945	-0.027067300125574206	0.8952214199216163	conserved
TCF19	-0.1856239986035655	0.2624888116833158	-0.10292351644345343	0.5801532788838767	-0.06210899518610184	0.7554584352436682	-0.15019433779290398	0.3006474819265005	conserved
RB1CC1	-0.37414826898141684	0.020246581101218127	-0.8617082595433438	7.460681024795423e-09	0.39984288791698414	0.007175523062452513	-0.6179404175772942	2.8346992340572096e-06	transgressive_down
GNB2	-0.3297169216084515	0.03868630947718988	-0.12697540441748228	0.5042876603639866	-0.1557382879804996	0.35563423543393163	-0.23451884932095443	0.1056385357613319	conserved
HIGD2A	-0.06935703563396532	0.7161199801187608	-0.005604952222645762	0.9776977611495064	-0.05260961163686601	0.797062827334911	-0.03940103804774286	0.8329824095011256	conserved
UQCRC2	0.18683388663832473	0.39510955893584504	0.3655913969977466	0.06110974896516764	-0.1307072670562721	0.5239665289349605	0.2888427762803634	0.09426933084022923	conserved
DANCR	-1.0944410561455986	1.6842128595708834e-15	-0.37378383809700716	0.012826081376083527	-0.6253023857966018	2.870494082435767e-06	-0.7309203241280169	2.385304939611729e-09	transgressive_down
TXN2	0.022404732939037584	0.9316432413288025	-0.053564431427702786	0.8157374856374364	0.06247190741467709	0.7695681236901301	-0.017260963544193136	0.9340534286947857	conserved
NSRP1	-0.2655270146570613	0.11008781495729437	-0.37496877490229624	0.014904124522407233	0.08496087887183695	0.6550909688529462	-0.3281601217095951	0.01562531478176761	fusion-altered
BLVRB	0.19921703195702561	0.2684529883539666	0.10641619867498361	0.5958133699545849	0.06739297171274941	0.7500680600262654	0.1600158404705289	0.3062315502366379	conserved
TMED7	0.10622420299586058	0.5740743673263716	-0.07744770333032924	0.6996084707748857	0.1599518163387622	0.32589202374810156	0.013798600036945349	0.9457095401405694	conserved
PDS5A	-0.389424436195116	0.011783343574609174	-0.23102845617836615	0.16700751254029497	-0.11326521082254253	0.5247105855862857	-0.31931484526494597	0.020102224100982884	fusion-altered
