area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,root,sample,well,site,timecode,selected_rank
125.0,42.384776310850235,16.99917105054248,9.613375244647347,32.889189648841985,991.866693116445,119.39373608690207,47.884988874767544,27.079930266612244,0.8743797398687458,1.7682833154783473,0.5507628566396424,0.9541984732824428,430.84,1165.64,19,KH2506,F4,E6,1,01d00h00m,1
251.0,75.698484809835,33.919584332978246,10.671484699017187,-17.285902183747304,1991.6683197778216,213.2351684784084,95.54812488162885,30.06052027892165,0.5504390189209549,3.1785253214205653,0.2777683742802365,0.847972972972973,450.32669322709165,1321.402390438247,22,KH2506,F4,E6,1,01d00h00m,2
156.0,47.21320343559643,18.74612181771537,10.824692850585246,-22.896815556168775,1237.8496330093235,132.9949392552012,52.805976951310896,30.492092536859843,0.8794426536031572,1.7317924930037942,0.5652126162091818,0.9454545454545454,436.44871794871796,1008.6346153846154,20,KH2506,F4,E6,1,01d00h00m,3
131.0,47.45584412271571,18.54992717215163,9.829285099978254,35.35671879420186,1039.4762943860344,133.67843414849494,52.253315977891916,27.688127042192264,0.7309737040944088,1.8872102074028425,0.48472676033261936,0.891156462585034,375.0381679389313,1142.6564885496184,6,KH2506,F4,E6,1,01d00h00m,4
197.0,65.59797974644665,28.531623208484024,9.060122858391338,-38.74623364350673,1563.1819083515174,184.78304153928633,80.37076960136345,25.52147284053898,0.5753010429995185,3.149143080555304,0.3081224799763927,0.8834080717488789,695.0355329949239,738.5380710659898,116,KH2506,F4,E6,1,01d00h00m,5
155.0,49.21320343559643,19.39363302281376,10.728435052509166,69.86296061326016,1229.9146994643918,138.6287420721026,54.629952176940165,30.22094380988497,0.8042263366883168,1.8076851775579308,0.524714988519659,0.9337349397590361,817.483870967742,1430.0838709677419,184,KH2506,F4,E6,1,01d00h00m,6
224.0,63.698484809834994,21.868564808626935,14.542072345743671,31.63670481827856,1777.4251140646695,179.43235157699996,61.601591010216715,40.96358407251738,0.6937447003564794,1.5038135066786174,0.5963724503216844,0.8715953307392996,659.8794642857143,1493.7098214285713,94,KH2506,F4,E6,1,01d00h00m,7
206.0,59.698484809834994,19.061435107998424,15.209697354709876,-60.1444867275548,1634.5963102559015,168.16474594319715,53.694183402812456,42.8442179005912,0.7263575703560051,1.2532422350991625,0.7218818940052476,0.8728813559322034,881.8106796116505,1955.5582524271845,216,KH2506,F4,E6,1,01d00h00m,8
290.0,74.52691193458118,29.402593400143516,14.375479049324268,-68.06851799753231,2301.1307280301526,209.9349631960033,82.82420676096764,40.49430718119512,0.6561174815097268,2.0453296407903436,0.42710714830382873,0.8950617283950617,1042.989655172414,468.7241379310345,306,KH2506,F4,E6,1,01d00h00m,9
208.0,62.384776310850235,19.013219274612066,15.80287476390564,-61.28290155488519,1650.4661773457647,175.73176425591615,53.5583641538368,44.515140180015884,0.6716081452035382,1.2031493989966289,0.7325919462289245,0.832,981.3605769230769,637.5961538461538,276,KH2506,F4,E6,1,01d00h00m,10
172.0,57.45584412271571,25.180442298387558,8.862262746928424,-74.7641306253726,1364.8085697282283,161.84744823300198,70.93082337573959,24.964120413882885,0.6547415343910077,2.8413107371607618,0.34539166818944883,0.9052631578947369,1368.9593023255813,1041.8837209302326,474,KH2506,F4,E6,1,01d00h00m,11
277.0,61.698484809834994,20.697776353277042,17.342358344522268,-69.4995748240122,2197.9765919460424,173.79854876009856,58.303595361343774,48.8517136465416,0.9144093024147122,1.1934810676896555,0.8232704129634468,0.9421768707482994,1203.389891696751,1900.8158844765344,384,KH2506,F4,E6,1,01d00h00m,12
208.0,73.94112549695427,34.198264114449024,8.36046473658268,-68.66735873753002,1650.4661773457647,208.28486055480076,96.33313835056063,23.550604891782193,0.4780805607128896,4.090474057597364,0.22644635241033723,0.8353413654618473,1350.0865384615386,1930.5,463,KH2506,F4,E6,1,01d00h00m,13
