area_px,perimeter_px,major_px,minor_px,angle_deg,area_um2,perimeter_um,major_um,minor_um,circularity,aspect_ratio,roundness,solidity,centroid_row,centroid_col,cell_id,nucleus_id,nucleus_class,root,sample,well,site,timecode,selected_rank
56.0,25.899494936611667,9.6232846127798,7.514580751690704,-28.378194942420286,444.3562785161674,72.95632376510328,27.107843979661407,21.167833103354095,1.0490961686437292,1.280614971183144,0.7699304302988444,0.9491525423728814,441.5892857142857,1015.8214285714286,21,21,MC,KH2506,C6,C6,1,01d00h00m,1
80.0,33.31370849898476,11.914159987059115,8.77654782945775,43.454757351251644,634.7946835945248,93.84143239150636,33.56101404805384,24.722669942134505,0.9058449937260663,1.357499579398432,0.7175848322235141,0.9195402298850575,422.8125,1298.0625,14,12,MC,KH2506,C6,C6,1,01d00h00m,2
49.0,23.899494936611667,9.336964109043452,6.761094328587797,0.3867368297832537,388.81174370164644,67.32252094820187,26.30130734941817,19.045336136867032,1.0780241689052943,1.3809841506816667,0.715640350700788,0.9607843137254902,920.9795918367347,472.14285714285717,194,288,MC,KH2506,C6,C6,1,01d00h00m,3
63.0,27.556349186104043,9.652464695558132,8.440862910368004,-35.56928633717281,499.9008133306883,77.62351883409589,27.190041395938398,23.77707862075494,1.0425743950631592,1.1435400382704834,0.8609426532871451,0.9402985074626866,754.6825396825396,668.4920634920635,130,186,MC,KH2506,C6,C6,1,01d00h00m,4
65.0,26.727922061357855,9.408066901084496,8.820282853217002,-39.12659436182679,515.7706804205515,75.28992129959958,26.501596904463366,24.845867192160565,1.1433858892749118,1.0666400451832576,0.9350238338542076,1.0,691.1076923076923,1369.3846153846155,108,153,MC,KH2506,C6,C6,1,01d00h00m,5
61.0,26.48528137423857,9.619569563311577,8.16270157837258,-55.15892607762735,484.0309462408252,74.60642640630583,27.097379051581907,22.993525572880507,1.0927744108680026,1.1784786532928055,0.8393221308375219,0.9838709677419355,691.7213114754098,1515.6065573770493,109,154,MC,KH2506,C6,C6,1,01d00h00m,6
71.0,29.556349186104043,10.964743834263794,8.311610144282112,-24.704752263537273,563.3802816901408,83.2573216509973,30.886602350038856,23.41298632192144,1.0213312848548906,1.3192081490740852,0.7519197421249306,0.9466666666666667,1380.8732394366198,456.3521126760563,384,656,MC,KH2506,C6,C6,1,01d00h00m,7
66.0,27.899494936611664,10.11637832392434,8.33782417739249,13.77146251261988,523.7056139654829,78.59012658200469,28.49684034908265,23.486828668711237,1.065518800245358,1.2133115437183593,0.8211148934188276,0.9705882352941176,1311.8484848484848,945.469696969697,354,611,MC,KH2506,C6,C6,1,01d00h00m,8
41.0,20.485281374238568,7.231367984470799,7.165254254430648,-90.0,325.33227534219395,57.7050179556016,20.370050660481123,20.183814801213092,1.2277497479199189,1.009226990095888,0.9982815646920749,1.0,1431.2439024390244,1108.0,413,708,MC,KH2506,C6,C6,1,01d00h00m,9
92.0,33.55634918610404,11.501843295453462,10.264214711431702,69.59861306893012,730.0138861337035,94.52492728480011,32.399558578742145,28.9132808772724,1.0267111568959635,1.1205770357320526,0.8854479836335494,0.9787234042553191,1302.5652173913043,1507.6847826086957,351,604,MC,KH2506,C6,C6,1,01d00h00m,10
69.0,28.72792206135785,11.372527322286373,7.708823955007559,-74.08022451116268,547.5104146002776,80.92372411650098,32.0352882317926,21.71499705635932,1.0506317644878964,1.475260998131747,0.6792743750862877,0.971830985915493,1194.5652173913043,1964.8840579710145,312,516,MC,KH2506,C6,C6,1,01d00h00m,11
65.0,28.14213562373095,9.275787658543642,8.947023570396514,41.185925165709705,515.7706804205515,79.27362147529844,26.128979319841243,25.202883296891585,1.0313572297530655,1.0367456378716746,0.9618821797229699,0.9420289855072463,436.0153846153846,961.0615384615385,18,16,MC,KH2506,C6,C6,1,01d00h00m,12
68.0,28.72792206135785,9.82137048879714,8.863098924881436,-36.56871334989067,539.5754810553461,80.92372411650098,27.665832362808843,24.96647584473644,1.0354052171764776,1.1081192449771198,0.8975834640699986,0.9444444444444444,1855.4705882352941,808.9558823529412,581,965,MC,KH2506,C6,C6,1,01d00h00m,13
91.0,32.14213562373095,11.18873353114448,10.336823427830637,83.63934179815662,722.078952588772,90.54122710910126,31.517559242660507,29.117812472762356,1.1068832049187363,1.0824150774424741,0.925528185769158,0.9891304347826086,1819.2967032967033,1205.0549450549452,565,937,MC,KH2506,C6,C6,1,01d00h00m,14
90.0,34.384776310850235,12.33564250031912,9.42525229871562,-68.1242750102108,714.1440190438404,96.85852481929643,34.74828873329329,26.550006475255266,0.9565770709465284,1.3087864504168338,0.7530591311723247,0.9375,1774.3777777777777,1528.2888888888888,548,911,MC,KH2506,C6,C6,1,01d00h00m,15
62.0,25.899494936611664,9.444095455133603,8.30878499352728,-74.74742983103341,491.9658797857567,72.95632376510328,26.60308578910874,23.405028150781067,1.1614993295698433,1.1366397689302052,0.8850770346072958,1.0,411.4032258064516,1383.8870967741937,13,11,MC,KH2506,C6,C6,1,01d00h00m,16
78.0,30.14213562373095,11.205255220977312,8.874857575441506,-67.23929238767865,618.9248165046617,84.90742429219985,31.564099214020594,24.99959880406058,1.0788384776134494,1.2625842303074788,0.7909721923696891,0.975,1975.1923076923076,1227.6410256410256,607,1011,MC,KH2506,C6,C6,1,01d00h00m,17
54.0,25.31370849898476,9.67830584514768,7.15331406696363,9.775411266591789,428.48641142630424,71.30622112390073,27.26283336661318,20.150180470320084,1.05899052529708,1.3529820939703034,0.7340154378366861,0.9642857142857143,452.6666666666667,995.7222222222222,27,28,MC,KH2506,C6,C6,1,01d00h00m,18
67.0,28.14213562373095,10.212859038563908,8.41952619655554,-85.3592675405857,531.6405475104145,79.27362147529844,28.768617010039176,23.716975201564896,1.063091298360852,1.2129968836894918,0.8178812385841951,0.9436619718309859,445.05970149253733,1196.1791044776119,24,26,MC,KH2506,C6,C6,1,01d00h00m,19
61.0,26.14213562373095,9.068032458107703,8.581542095524206,66.42443325009285,484.0309462408252,73.63981865839703,25.543753403120288,24.173358015561142,1.121650546287933,1.0566903194283963,0.9445257921751081,0.9682539682539683,391.0,1173.72131147541,7,5,MC,KH2506,C6,C6,1,01d00h00m,20
48.0,22.485281374238568,8.266397845091497,7.3484692283495345,-90.0,380.8768101567149,63.338820772503006,23.285627732652102,20.699913319294463,1.1930384709859614,1.1249142628509214,0.8943731436188459,1.0,509.0,913.75,52,70,MC,KH2506,C6,C6,1,01d00h00m,21
79.0,30.72792206135785,11.347954197206644,9.003734218753644,-83.09836888668094,626.8597500495932,86.55752693340239,31.966068161145472,25.36263160212294,1.0514062881915838,1.2603608593388158,0.7810917693003233,0.9753086419753086,860.4683544303797,1337.240506329114,168,260,MC,KH2506,C6,C6,1,01d00h00m,22
59.0,25.31370849898476,9.497818895070314,7.879587728368211,-26.546320947804016,468.16107915096205,71.30622112390073,26.754419422733275,22.196021770051296,1.157045203565328,1.2053700298146466,0.8327494641891686,1.0,553.9661016949152,1445.7288135593221,64,83,MC,KH2506,C6,C6,1,01d00h00m,23
51.0,23.899494936611667,9.016881190964808,7.231438347241518,-7.24501346286884,404.68161079150957,67.32252094820187,25.39966532666143,20.370248865469062,1.1220251553912246,1.2469000989829857,0.7986704202324577,0.9807692307692307,1397.7450980392157,447.27450980392155,392,670,MC,KH2506,C6,C6,1,01d00h00m,24
45.0,21.899494936611667,8.2816621403879,6.863231653942302,18.523459014280785,357.0720095219202,61.68871813130047,23.328625747571547,19.333046912513524,1.179109612694895,1.20667093258186,0.8353868110360138,0.9782608695652174,1223.6,925.8222222222222,327,547,MC,KH2506,C6,C6,1,01d00h00m,25
71.0,29.31370849898476,10.014342712857431,9.12316190016468,-22.009889139620938,563.3802816901408,82.57382675770354,28.209416092556143,25.69904760609769,1.0383091544711966,1.097683327605604,0.9014124823554851,0.9466666666666667,1418.774647887324,983.830985915493,400,697,MC,KH2506,C6,C6,1,01d00h00m,26
88.0,34.970562748477136,11.699352653231218,9.77585271245748,85.54869852780128,698.2741519539773,98.50862746049897,32.9559229668485,27.537613274528113,0.9042474527884365,1.1967603233549744,0.8185950734293785,0.9166666666666666,1322.9886363636363,1507.4204545454545,360,616,MC,KH2506,C6,C6,1,01d00h00m,27
62.0,27.556349186104047,9.302618825618055,8.689839591245219,-58.21481164126942,491.9658797857567,77.6235188340959,26.20456007216353,24.478421383789346,1.0260255951415214,1.0705167486624487,0.9122027052946843,0.9538461538461539,462.3709677419355,1438.516129032258,33,35,MC,KH2506,C6,C6,1,01d00h00m,28
